review_id,image_id,master_image_id,source_relative_path,feature_id,layer_id,feature_name_ar,visual_match_status,destination_identity_status,reviewer_decision,verified_role,technical_quality,duplicate_decision,rights_status,publication_permission,attribution_required,source_credit,rights_evidence,reviewer_name,review_date,decision_confidence,manual_review_completed,notes
B1-DEC-B1IMG-000748,IMG-1FE0ECFF517687D8,IMG-1FE0ECFF517687D8,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-magna-official-023.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000749,IMG-14D05C672B535953,IMG-14D05C672B535953,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-magna-official-024.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000750,IMG-52F0FA01105E904F,IMG-52F0FA01105E904F,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-magna-official-026.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000751,IMG-52F0FA01105E904F,IMG-52F0FA01105E904F,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-magna-official-027.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000752,IMG-EC977CC881363B23,IMG-EC977CC881363B23,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-magna-official-028.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000753,IMG-9BE7B92905242AEB,IMG-9BE7B92905242AEB,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-magna-official-029.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000754,IMG-6A770FED97FB7B2C,IMG-6A770FED97FB7B2C,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-magna-official-030.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000755,IMG-6B42697D83FE65B8,IMG-6B42697D83FE65B8,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-magna-official-031.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000756,IMG-02558E0EC9D8A4C4,IMG-02558E0EC9D8A4C4,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-001.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000757,IMG-D5179154990536A1,IMG-D5179154990536A1,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-002.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000758,IMG-57D62DF802AD2C65,IMG-57D62DF802AD2C65,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-003.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000759,IMG-D5179154990536A1,IMG-D5179154990536A1,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-004.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000760,IMG-C8C4ADD5E99E03A9,IMG-C8C4ADD5E99E03A9,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-005.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000761,IMG-30524AC72571041E,IMG-30524AC72571041E,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-006.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000762,IMG-4E78CAD5E554177F,IMG-4E78CAD5E554177F,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-007.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000763,IMG-72B85AFA6CA0250D,IMG-72B85AFA6CA0250D,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-008.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000764,IMG-A3C461DB57C74A23,IMG-A3C461DB57C74A23,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-009.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000765,IMG-3CDE9251AE52D7C7,IMG-3CDE9251AE52D7C7,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-010.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000766,IMG-124B33A5F5D5F40B,IMG-124B33A5F5D5F40B,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-011.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000767,IMG-A921BDB1470142C4,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-012.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000768,IMG-3D2566CF42357128,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-013.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000769,IMG-D7DF4A3E27FA5969,IMG-D7DF4A3E27FA5969,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-014.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000770,IMG-23CE781AE35FECBC,IMG-23CE781AE35FECBC,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-015.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000771,IMG-5F35D97208234680,IMG-5F35D97208234680,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-016.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000772,IMG-342EB5DEB4B9E970,IMG-342EB5DEB4B9E970,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-017.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000773,IMG-89026CB82167FEC9,IMG-89026CB82167FEC9,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-018.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000774,IMG-25FE3997B35164F5,IMG-25FE3997B35164F5,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-019.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000775,IMG-CE9DE34B394856C2,IMG-CE9DE34B394856C2,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-020.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000776,IMG-18D4E02BB5FB34AC,IMG-18D4E02BB5FB34AC,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-021.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000777,IMG-3D16B05BDBC1B66A,IMG-3D16B05BDBC1B66A,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-022.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000778,IMG-1FE0ECFF517687D8,IMG-1FE0ECFF517687D8,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-023.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000779,IMG-14D05C672B535953,IMG-14D05C672B535953,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-024.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000780,IMG-C9D193F2B583E40F,IMG-C9D193F2B583E40F,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-025.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000781,IMG-52F0FA01105E904F,IMG-52F0FA01105E904F,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-026.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000782,IMG-52F0FA01105E904F,IMG-52F0FA01105E904F,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-027.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000783,IMG-EC977CC881363B23,IMG-EC977CC881363B23,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-028.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000784,IMG-9BE7B92905242AEB,IMG-9BE7B92905242AEB,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-029.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000785,IMG-6A770FED97FB7B2C,IMG-6A770FED97FB7B2C,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-030.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000786,IMG-6B42697D83FE65B8,IMG-6B42697D83FE65B8,assets/media/LIBYA/heritage/leptis-magna/published/main-site/leptis-official-031.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000787,IMG-02558E0EC9D8A4C4,IMG-02558E0EC9D8A4C4,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-001.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000788,IMG-D5179154990536A1,IMG-D5179154990536A1,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-002.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000789,IMG-57D62DF802AD2C65,IMG-57D62DF802AD2C65,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-003.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000790,IMG-D5179154990536A1,IMG-D5179154990536A1,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-004.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000791,IMG-C8C4ADD5E99E03A9,IMG-C8C4ADD5E99E03A9,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-005.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000792,IMG-30524AC72571041E,IMG-30524AC72571041E,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-006.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000793,IMG-4E78CAD5E554177F,IMG-4E78CAD5E554177F,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-007.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000794,IMG-72B85AFA6CA0250D,IMG-72B85AFA6CA0250D,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-008.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000795,IMG-A3C461DB57C74A23,IMG-A3C461DB57C74A23,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-009.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000796,IMG-3CDE9251AE52D7C7,IMG-3CDE9251AE52D7C7,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-010.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000797,IMG-124B33A5F5D5F40B,IMG-124B33A5F5D5F40B,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-011.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000798,IMG-A921BDB1470142C4,IMG-A921BDB1470142C4,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-012.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000799,IMG-3D2566CF42357128,IMG-3D2566CF42357128,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-013.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000800,IMG-D7DF4A3E27FA5969,IMG-D7DF4A3E27FA5969,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-014.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000801,IMG-23CE781AE35FECBC,IMG-23CE781AE35FECBC,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-015.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000802,IMG-5F35D97208234680,IMG-5F35D97208234680,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-016.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000803,IMG-342EB5DEB4B9E970,IMG-342EB5DEB4B9E970,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-017.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000804,IMG-89026CB82167FEC9,IMG-89026CB82167FEC9,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-018.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000805,IMG-25FE3997B35164F5,IMG-25FE3997B35164F5,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-019.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000806,IMG-CE9DE34B394856C2,IMG-CE9DE34B394856C2,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-020.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000807,IMG-18D4E02BB5FB34AC,IMG-18D4E02BB5FB34AC,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-021.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000808,IMG-3D16B05BDBC1B66A,IMG-3D16B05BDBC1B66A,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-022.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000809,IMG-1FE0ECFF517687D8,IMG-1FE0ECFF517687D8,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-023.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000810,IMG-14D05C672B535953,IMG-14D05C672B535953,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-024.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000811,IMG-C9D193F2B583E40F,IMG-C9D193F2B583E40F,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-025.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000812,IMG-52F0FA01105E904F,IMG-52F0FA01105E904F,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-026.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000813,IMG-52F0FA01105E904F,IMG-52F0FA01105E904F,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-027.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000814,IMG-EC977CC881363B23,IMG-EC977CC881363B23,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-028.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000815,IMG-9BE7B92905242AEB,IMG-9BE7B92905242AEB,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-029.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
B1-DEC-B1IMG-000816,IMG-6A770FED97FB7B2C,IMG-6A770FED97FB7B2C,assets/media/LIBYA/heritage/leptis-magna/published/review-required/official-030.jpeg,WH-MAIN-001,world-heritage,موقع لبدة الأثري – لبدة الكبرى – لبتس ماغنا,cannot_determine,cannot_determine,defer,,acceptable,deferred_uncertain_duplicate,unknown,requires_review,,,,,,,false,Not approved automatically.
