image_id,source_relative_path,master_image_id,layer_id,feature_id,feature_name_ar,feature_name_en,linkage_basis,layer_assignment_status,feature_linkage_status,primary_image,gallery_image,institutional_display_authorization,rights_status,derivative_status,runtime_status,notes
IMG-C42CE86A557AA6CE,assets/images/investment/investment-LY-INV-000018-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-B5EFEE81D5FAB86F,assets/images/investment/investment-LY-INV-000018-02.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-B7B5216FB455BCC6,assets/images/investment/investment-LY-INV-000019-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-E7DBEBB0077C4616,assets/images/investment/investment-LY-INV-000019-02.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-2D9A7D3956B564AC,assets/images/investment/investment-LY-INV-000019-03.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-34F800495F655DF1,assets/images/investment/investment-LY-INV-000020-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-B84904DB20384FEB,assets/images/investment/investment-LY-INV-000020-02.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-5559219D61D26911,assets/images/investment/investment-LY-INV-000021-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-BA12014BD023E709,assets/images/investment/investment-LY-INV-000021-02.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-6A3DB387BFD2360B,assets/images/investment/investment-LY-INV-000021-03.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-10DBE505BE2BE2D7,assets/images/investment/investment-LY-INV-000022-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-36DBD4136E72410B,assets/images/investment/investment-LY-INV-000022-02.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-8BF68FEF3699B01E,assets/images/investment/investment-LY-INV-000023-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-2AEFCF4798D371FF,assets/images/investment/investment-LY-INV-000023-02.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-4187791A21868376,assets/images/investment/investment-LY-INV-000024-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-3D22378A489493D3,assets/images/investment/investment-LY-INV-000024-02.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-382158B9D749231C,assets/images/investment/investment-LY-INV-000025-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-66ABBA7559EF3D74,assets/images/investment/investment-LY-INV-000026-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-581848A4721B3AA1,assets/images/investment/investment-LY-INV-000027-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-8E43199AA64EE0A0,assets/images/investment/investment-LY-INV-000028-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-54C9AE95C43A4ADC,assets/images/investment/investment-LY-INV-000029-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-9C64472EBE3EABFE,assets/images/investment/investment-LY-INV-000030-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-9C96F19782F04023,assets/images/investment/investment-LY-INV-000030-02.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-E3135D3BE5EB0815,assets/images/investment/investment-LY-INV-000031-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-FB025FEE66E9B1CF,assets/images/investment/investment-LY-INV-000031-02.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-3A0DE64A79360D23,assets/images/investment/investment-LY-INV-000031-03.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-D33901B0A7EF47EA,assets/images/investment/investment-LY-INV-000031-04.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-95E41AD3B0D5FD4D,assets/images/investment/investment-LY-INV-000032-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-292CC4007F818836,assets/images/investment/investment-LY-INV-000032-02.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-8F3C6F42C10E17FC,assets/images/investment/investment-LY-INV-000033-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-FFCBD55347AB530A,assets/images/investment/investment-LY-INV-000034-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-D88B1753FF4F0FD7,assets/images/investment/investment-LY-INV-000035-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-C911729601044C47,assets/images/investment/investment-LY-INV-000036-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-64893F4DED98F8CC,assets/images/investment/investment-LY-INV-000037-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-B093C79432DDE2D7,assets/images/investment/investment-LY-INV-000038-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-BC66966AF3337439,assets/images/investment/investment-LY-INV-000039-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-64F9AA7BDBB3894D,assets/images/investment/investment-LY-INV-000039-02.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-7F2C1A4D4A0C8E47,assets/images/investment/investment-LY-INV-000040-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-403AC193CE680BBA,assets/images/investment/investment-LY-INV-000041-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-7B13A5EF7D1B9821,assets/images/investment/investment-LY-INV-000042-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-091A5BE6A803E3B6,assets/images/investment/investment-LY-INV-000044-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-80EDFAC7DFCDA85D,assets/images/investment/investment-LY-INV-000045-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-16D83209F851D7FD,assets/images/investment/investment-LY-INV-000046-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-E7FD17A7F2525D08,assets/images/investment/investment-LY-INV-000048-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-81073B0AE788194B,assets/images/investment/investment-LY-INV-000049-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-D962B630A2895B63,assets/images/investment/investment-LY-INV-000052-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-CD9DD67D8F44D6AD,assets/images/investment/investment-LY-INV-000053-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-837304FABBDE5100,assets/images/investment/investment-LY-INV-000053-02.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-A69BAABD4BE04F9A,assets/images/investment/investment-LY-INV-000054-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-596FFB8C0818CB23,assets/images/investment/investment-LY-INV-000056-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-8C0ECCC9270E9CB2,assets/images/investment/investment-LY-INV-000057-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-74304939811F0966,assets/images/investment/investment-LY-INV-000058-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-323C9D9DA75CB93C,assets/images/investment/investment-LY-INV-000058-02.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-793754DC78534271,assets/images/investment/investment-LY-INV-000060-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-19B8579E9BEAD580,assets/images/investment/investment-LY-INV-000062-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-2A7298C972E43365,assets/images/investment/investment-LY-INV-000064-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-9A2CA1FCA553FAB0,assets/images/investment/investment-LY-INV-000065-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-33E067E8957B948E,assets/images/investment/investment-LY-INV-000065-02.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-D97F53F73C492977,assets/images/investment/investment-LY-INV-000066-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-0CE02CE4C8B49767,assets/images/investment/investment-LY-INV-000067-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-DFEA4B09AC6BEAF5,assets/images/investment/investment-LY-INV-000068-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-92061A57C502E6C2,assets/images/investment/investment-LY-INV-000068-02.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-C13031BCE2504783,assets/images/investment/investment-LY-INV-000069-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-47E0EC270C223B78,assets/images/investment/investment-LY-INV-000070-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-31220DCBBE13C309,assets/images/investment/investment-LY-INV-000070-02.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-C7B73DD41039EA93,assets/images/investment/investment-LY-INV-000071-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-CBFDB2CC459737BE,assets/images/investment/investment-LY-INV-000071-02.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-181B96954A8C5FD9,assets/images/investment/investment-LY-INV-000072-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-80FB6A28C293F347,assets/images/investment/investment-LY-INV-000085-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-E6FB685E10AED296,assets/images/investment/investment-LY-INV-000087-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-D14A1ADE0558018D,assets/images/investment/investment-LY-INV-000089-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-35AE4C6478F05C37,assets/images/investment/investment-LY-INV-000089-02.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-BA119B405985AD70,assets/images/investment/investment-LY-INV-000090-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-3BEC8DB51B2C85F6,assets/images/investment/investment-LY-INV-000091-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-5704DE4C25EB95E8,assets/images/investment/investment-LY-INV-000092-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-86755164523A4D59,assets/images/investment/investment-LY-INV-000093-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-088C6F699347081C,assets/images/investment/investment-LY-INV-000095-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-A8084FC92DB2B091,assets/images/investment/investment-LY-INV-000096-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-2BECB96EE7952A60,assets/images/investment/investment-LY-INV-000098-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-CDCD3794F5CBE364,assets/images/investment/investment-LY-INV-000099-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-8CFD445A63683592,assets/images/investment/investment-LY-INV-000100-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-D2CBAAFC4ABED236,assets/images/investment/investment-LY-INV-000101-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-03EA9390FF3BBB4E,assets/images/investment/investment-LY-INV-000102-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-5CE2A0F687F4B733,assets/images/investment/investment-LY-INV-000108-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-8E73116F09497791,assets/images/investment/investment-LY-INV-000110-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-B46A0CA2EDD71D34,assets/images/investment/investment-LY-INV-000111-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-1998F04CC9A1675A,assets/images/investment/investment-LY-INV-000112-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-2719B06D2BEC4C60,assets/images/investment/investment-LY-INV-000113-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-D661DEBA8ECD2B1E,assets/images/investment/investment-LY-INV-000113-02.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-D99000E13E2F3519,assets/images/investment/investment-LY-INV-000116-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-554D9CEFEFC70679,assets/images/investment/investment-LY-INV-000117-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-7D1F6CBA918AF445,assets/images/investment/investment-LY-INV-000118-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-D0B3FD7EF313BFE1,assets/images/investment/investment-LY-INV-000119-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-59B3227CDDCD6977,assets/images/investment/investment-LY-INV-000264-05.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-A1DF6BF79EEE75C0,assets/images/investment/investment-LY-INV-000265-02.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-AE9CA4C1F6BF0D0B,assets/images/investment/investment-LY-INV-000265-03.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-135CE54982A58351,assets/images/investment/investment-LY-INV-000265-04.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-837443E0B544F553,assets/images/investment/investment-LY-INV-000266-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-0E70A33839556F47,assets/images/investment/investment-LY-INV-000266-02.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-B0A328FA31AC3906,assets/images/investment/investment-LY-INV-000266-03.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-8E1940B673817A55,assets/images/investment/investment-LY-INV-000266-04.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-EBFB9E107E8CAA78,assets/images/investment/investment-LY-INV-000267-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-EC9B71625C00FEC9,assets/images/investment/investment-LY-INV-000270-02.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-114D7E7E7935629A,assets/images/investment/investment-LY-INV-000270-03.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-4D8056473442EE66,assets/images/investment/investment-LY-INV-000271-04.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-B2580D0DE0106C34,assets/images/investment/investment-LY-INV-000271-05.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-D21870071A16014F,assets/images/investment/investment-LY-INV-000271-06.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-0322DA6C7A72BB91,assets/images/investment/investment-LY-INV-000271-07.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-510C8EAD1ADD750D,assets/images/investment/investment-LY-INV-000272-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-21227A870DF3B046,assets/images/investment/investment-LY-INV-000272-02.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-78504D732B6AC553,assets/images/investment/investment-LY-INV-000272-03.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-D80F95719AE114F0,assets/images/investment/investment-LY-INV-000272-04.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-3CAA262BE2326BAD,assets/images/investment/investment-LY-INV-000273-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-76829B40B716092F,assets/images/investment/investment-LY-INV-000273-02.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-C63F4CD045BA64CD,assets/images/investment/investment-LY-INV-000273-03.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-6AEDF732EF48ADD8,assets/images/investment/investment-LY-INV-000273-04.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-E0D912F60105E01C,assets/images/investment/investment-LY-INV-000273-05.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-BC6D2A3AD471A23A,assets/images/investment/investment-LY-INV-000275-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-9D311227FE879FC1,assets/images/investment/investment-LY-INV-000281-01.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-E8E90AF5EC508CFF,assets/images/investment/investment-LY-INV-000281-02.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-35654BDFA3B1188E,assets/images/investment/investment-LY-INV-000281-03.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-42E140F894876BBA,assets/images/investment/investment-LY-INV-000281-04.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-67F6D78699080D0E,assets/images/investment/investment-LY-INV-000282-02.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-902940D32B67207D,assets/images/investment/investment-LY-INV-000282-03.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
IMG-7992C05BA6B8CA4F,assets/images/investment/investment-LY-INV-000282-04.png,,investment,,,,user_curated_layer_folder,user_curated_confirmed,layer_context,false,false,approved,unknown,existing,layer_media,Layer-level media; no Feature assignment inferred.
