candidate_id,image_id,master_image_id,source_relative_path,feature_id,layer_id,feature_name_ar,facility_type,candidate_match_type,candidate_match_score,existing_link,exact_feature_id_match,exact_name_match,folder_match,city_match,gps_match,coordinate_distance_meters,technical_quality,duplicate_group_id,rights_status,manual_review_required,target_group,notes
B2-CAN-00011,IMG-02BE325FA2853805,IMG-5E57E1652E9C5361,assets/images/hotels/hotels-LY-HOTELS-00005-04.webp,LY-HOT-000005,hotels,منتجع شحات السياحي,resort,existing_link,1.0,true,true,false,false,false,false,,acceptable,DUP-01002,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00012,IMG-40B37878823F011F,IMG-40B37878823F011F,assets/images/hotels/hotels-LY-HOTELS-00005-05.webp,LY-HOT-000005,hotels,منتجع شحات السياحي,resort,existing_link,1.0,true,true,false,false,false,false,,acceptable,DUP-00313,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00013,IMG-230B3A6E36310AD5,IMG-8DC747601EC6069C,assets/images/hotels/hotels-LY-HOTELS-00005-06.webp,LY-HOT-000005,hotels,منتجع شحات السياحي,resort,existing_link,1.0,true,true,false,false,false,false,,high,DUP-00042,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00014,IMG-C1C05F1A9D79A78A,IMG-6E813051ABAE8EF8,assets/images/hotels/hotels-LY-HOTELS-00006-04.webp,LY-HOT-000006,hotels,فندق المنارة,hotel,existing_link,1.0,true,true,false,false,false,false,,acceptable,DUP-01122,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00015,IMG-689BA7BAF801552C,IMG-5B7142A4EFCBA2D4,assets/images/hotels/hotels-LY-HOTELS-00006-05.webp,LY-HOT-000006,hotels,فندق المنارة,hotel,existing_link,1.0,true,true,false,false,false,false,,acceptable,DUP-00594,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00016,IMG-11FA0A8CD5EB2920,IMG-C339038E88B2C8FF,assets/images/hotels/hotels-LY-HOTELS-00006-06.webp,LY-HOT-000006,hotels,فندق المنارة,hotel,existing_link,1.0,true,true,false,false,false,false,,acceptable,DUP-01031,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00017,IMG-7703B3398C7DF70E,IMG-7FB51DD7960436EF,assets/images/hotels/hotels-LY-HOTELS-00007-02.webp,LY-HOT-000007,hotels,فندق لؤلؤة الخليج,hostel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-00366,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00018,IMG-732E1994D7D4EF4B,IMG-0DF8A715A9B5BE0F,assets/images/hotels/hotels-LY-HOTELS-00007-03.webp,LY-HOT-000007,hotels,فندق لؤلؤة الخليج,hostel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-01264,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00019,IMG-5EB2C1FAE325444C,IMG-12962076A3275132,assets/images/hotels/hotels-LY-HOTELS-00008-04.webp,LY-HOT-000008,hotels,فندق التلال الوسيطة البيضاء,resort,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-00948,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00020,IMG-CCEFA42B6FCE0C72,IMG-EEFA7360E188E3E9,assets/images/hotels/hotels-LY-HOTELS-00008-05.webp,LY-HOT-000008,hotels,فندق التلال الوسيطة البيضاء,resort,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-00232,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00021,IMG-B496E4D876E85B25,IMG-B516A095E702B8B4,assets/images/hotels/hotels-LY-HOTELS-00008-06.webp,LY-HOT-000008,hotels,فندق التلال الوسيطة البيضاء,resort,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-00148,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00022,IMG-3C67E6809FD5E9E6,IMG-E5FEF0D97E268473,assets/images/hotels/hotels-LY-HOTELS-00008-07.webp,LY-HOT-000008,hotels,فندق التلال الوسيطة البيضاء,resort,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-00375,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00023,IMG-819089A3F33FB55C,IMG-E8A0ACB419E446F1,assets/images/hotels/hotels-LY-HOTELS-00009-01.webp,LY-HOT-000009,hotels,العنود للشقق الفندقية,hotel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-01222,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00024,IMG-8302B3A52AE6F475,IMG-8E0A80A036FBC349,assets/images/hotels/hotels-LY-HOTELS-00009-02.webp,LY-HOT-000009,hotels,العنود للشقق الفندقية,hotel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-00426,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00025,IMG-692F979223300C23,IMG-F971B4FC52EF7D77,assets/images/hotels/hotels-LY-HOTELS-00009-03.webp,LY-HOT-000009,hotels,العنود للشقق الفندقية,hotel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-00652,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00026,IMG-DAE7BE536406D158,IMG-9E7099941982808B,assets/images/hotels/hotels-LY-HOTELS-00009-04.webp,LY-HOT-000009,hotels,العنود للشقق الفندقية,hotel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-00172,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
B2-CAN-00027,IMG-55D8F93ACEA7906A,IMG-C703BA3F8EA4B26E,assets/images/hotels/hotels-LY-HOTELS-00010-01.webp,LY-HOT-000010,hotels,فندق الثريا,hotel,existing_link,1.0,true,true,false,false,false,false,,thumbnail_only,DUP-00643,unknown,true,Hotels,"Existing local linkage; technical evidence only, not visual verification."
