feature_id,image_id,gallery_order,gallery_role,master_image_id,visual_match_status,rights_status,publication_permission,manual_review_completed,notes
LY-HOT-000134,IMG-8084340B4BB7CB22,1,candidate,IMG-AA1CB588CAAD3FC9,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000134,IMG-FFB15F6AB9322EC3,1,candidate,IMG-FFB15F6AB9322EC3,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000135,IMG-94025569E10A3EC8,1,candidate,IMG-30A4B61B55A2DB7C,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000135,IMG-DF70226F7AAE2BC1,1,candidate,IMG-6F8161CA7704D806,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000135,IMG-90EB4721B07AB31B,1,candidate,IMG-EEE1FABF063240F8,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000137,IMG-692D357EF64EECF5,1,candidate,IMG-692D357EF64EECF5,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000137,IMG-C3B22F220B972700,1,candidate,IMG-87D2EFFFECCD54B8,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000137,IMG-FC7531F75F1D908E,1,candidate,IMG-49BED27537B37F32,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000137,IMG-C0F47DF0B27416D7,1,candidate,IMG-A9482EE931016C42,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000137,IMG-033D22EBF511990B,1,candidate,IMG-60EE78819E322F04,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000137,IMG-C8FB27C6A6BB74F9,1,candidate,IMG-B9A561315B61B3E5,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000137,IMG-35466BA4EAC40A57,1,candidate,IMG-D25D7A90E6FEEAF9,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000137,IMG-EDF072F9A3F3E003,1,candidate,IMG-0D88E22D55A6DD54,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000137,IMG-41E178BC9D46CD3D,1,candidate,IMG-6F7C593B310C2037,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000138,IMG-29F498B195A17DAE,1,candidate,IMG-D8DD811770FB6083,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000138,IMG-FCBB4EA355E6C846,1,candidate,IMG-D18FCFA2F4523A35,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000143,IMG-C04C7358AE4C64F2,1,candidate,IMG-F95797DD27AB0604,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000145,IMG-4F1BF241FA1C1032,1,candidate,IMG-341A618CE06A6ADF,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000145,IMG-DA5EF619726E796F,1,candidate,IMG-47C82DD83963F99C,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000145,IMG-DDEA8E82387C5088,1,candidate,IMG-EAD9064DC584647D,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000145,IMG-A5568EA985342377,1,candidate,IMG-6E9CA6C198039200,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000145,IMG-1DE3AE7BE7869817,1,candidate,IMG-E6C31C8B11011BF1,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000148,IMG-1E9790A7A8F159ED,1,candidate,IMG-6CBB24820D65DE0B,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000150,IMG-03C03752D4FFB0D9,1,candidate,,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000150,IMG-AFE2B75E516E14A4,1,candidate,IMG-62731B0714048E57,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000150,IMG-4464C6FEF6AF4481,1,candidate,IMG-980E96973483A419,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000150,IMG-9BC9C37BC30E0FDF,1,candidate,IMG-1A5B688FB011FAE4,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000150,IMG-60B50F1E54CB05EE,1,candidate,IMG-C3D5FEC3278B44D1,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000151,IMG-7408B0FEE6E15B14,1,candidate,IMG-37F5CC01C65299DE,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000151,IMG-818C435BB3C41068,1,candidate,IMG-AF7BFEC67D6E2BEC,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000152,IMG-E3245A512704B018,1,candidate,IMG-BCB7E1B223D8203A,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000152,IMG-DB3CB5DA660FCDF6,1,candidate,IMG-DA73381C48679FF7,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000152,IMG-126C06C2F26FFDBE,1,candidate,IMG-A49FFF71EA2FA0E7,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000154,IMG-4DE50FE5C77F11DC,1,candidate,,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000155,IMG-C1A63B7C18A696CC,1,candidate,IMG-F5A37F569C93E905,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000157,IMG-65010E3F7285D3C4,1,candidate,IMG-5A83A2F605CCF1EE,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000157,IMG-18E149F54D0D8C2B,1,candidate,IMG-CBF943AD2BA1F338,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000157,IMG-1C5220AAA4070B85,1,candidate,IMG-C729BBBD991A91DB,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000158,IMG-4F0A3CE02FA1B883,1,candidate,IMG-5BE42BF01EA16B89,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000158,IMG-D9EDD81AAF8CF93F,1,candidate,IMG-06C9B682D26BC85A,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000158,IMG-EA0D93EB480687A0,1,candidate,IMG-5A6315C65F17467F,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000160,IMG-4ECEDB1678C21ED6,1,candidate,IMG-C528015251C45B51,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000160,IMG-24ABC32DBA91BFCD,1,candidate,IMG-1861B5607D136044,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000160,IMG-3177E8C15F91D0D1,1,candidate,IMG-49B5D21B337ECF77,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000160,IMG-DA9A9FA3C235917F,1,candidate,IMG-B719AACBD3880D94,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000163,IMG-4D69B0877B8F026F,1,candidate,IMG-190884A40D2ABF52,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000163,IMG-28497AFA53843B6D,1,candidate,IMG-944934D7C4B18477,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000163,IMG-A46ADD5F983F4201,1,candidate,IMG-A986D3BD575A7539,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000163,IMG-66BD5EC794889ABA,1,candidate,IMG-C36976B7FF14CE59,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000164,IMG-36DA0CCAB2BCB61C,1,candidate,IMG-9AD922FF37B51637,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000164,IMG-066297BAC6AAE169,1,candidate,IMG-3D038DA6076E2102,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000164,IMG-872A6D479BE28E01,1,candidate,IMG-FCAE0E7CAF03F59D,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000164,IMG-62E2C2869EB72051,1,candidate,IMG-DA73381C48679FF7,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000164,IMG-253F76E0FE94EBF3,1,candidate,,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000166,IMG-D345EAAFD727F3C0,1,candidate,IMG-B04C55A3A97695A6,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000166,IMG-63AD22872828ACB6,1,candidate,IMG-ACB3D023E60A78F3,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000166,IMG-39CD99912915C158,1,candidate,IMG-B08224A60F102C30,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000166,IMG-083B4B6ABD11C45D,1,candidate,IMG-3DEA231C2D969D51,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000169,IMG-87993A1E3CB548BA,1,candidate,IMG-8A4782794B4D09FE,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000169,IMG-BC51FF8A7106CA52,1,candidate,IMG-DA4FBA47F1C78B9C,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000169,IMG-84CFC3DA9C2D9AF2,1,candidate,IMG-86FFB173AD2107C2,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000169,IMG-2CEA967A4108758C,1,candidate,IMG-943C7911E5D73ADE,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000169,IMG-F8CBBCBADF91E968,1,candidate,IMG-64FA839D93DA84DE,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000171,IMG-1DBC5EAF16A5E4BE,1,candidate,IMG-2289A7A09D4A8335,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000171,IMG-E689FE842777AF4E,1,candidate,IMG-7FBF81211AB31466,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000171,IMG-33215DBB663FC363,1,candidate,IMG-6F46CB2C8FE0926F,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000171,IMG-0994C45175894B1D,1,candidate,IMG-B6764C63C163440D,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000171,IMG-9620FD1B4F1D77C3,1,candidate,IMG-6822BFBFC1F7E7DB,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000181,IMG-ED94159E9BC6C717,1,candidate,IMG-A477669901497B22,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000181,IMG-23B190B4511A2392,1,candidate,IMG-982838E713EBD14F,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000187,IMG-3B56150C8DAA5F16,1,candidate,IMG-424BD318FC8C835A,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000187,IMG-ACEF26F38476CA48,1,candidate,IMG-AF69A0E49A617334,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000187,IMG-384CF3E5D620D13B,1,candidate,IMG-1E1AD151E679A094,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000190,IMG-2F048837E230F91F,1,candidate,,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000190,IMG-384CF3E5D620D13B,1,candidate,IMG-1E1AD151E679A094,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000190,IMG-4945216852B0CB37,1,candidate,IMG-8647BBA06102B03E,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000193,IMG-A3170ECA96244672,1,candidate,IMG-5CA2B4E101C57B5C,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000193,IMG-18B61D08CB44FB2A,1,candidate,IMG-D4037515DC5CA51D,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000193,IMG-D14392A917A60DE0,1,candidate,IMG-79E464A2604D11E5,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000193,IMG-CCB3E7C0A221B706,1,candidate,IMG-39FEDC753A6A6C49,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000196,IMG-5FE1ABA6DADBA795,1,candidate,IMG-133A23B4A668D9F5,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000196,IMG-9CC0FCCAD56E1E45,1,candidate,IMG-122900D343C3F390,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000196,IMG-398D6105B38199A4,1,candidate,IMG-D7C9FF1B1771DCD9,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000196,IMG-14190C4F60355635,1,candidate,IMG-3E00629B579DCE2C,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000196,IMG-9DCD9E3C9365DD1A,1,candidate,IMG-5E61C715854ACDB6,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000201,IMG-00D26D8EDC613DDE,1,candidate,IMG-6FA829EB83A8FCAC,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000201,IMG-1084184F8EC45760,1,candidate,IMG-C875C4360B220CA5,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000201,IMG-77BA160C04733500,1,candidate,IMG-30A9855976938FE1,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000201,IMG-58597378CF1C8CF5,1,candidate,IMG-357841B409934CA4,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000209,IMG-23AE35FD4B853F4A,1,candidate,IMG-183CEDE059F1A189,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000221,IMG-7D1036F871E7B856,1,candidate,IMG-65266F5F116CC5BF,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000221,IMG-677EB6B3BDFA6CD1,1,candidate,IMG-21817EDDF83300D9,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000221,IMG-0A0C8148BA1BD068,1,candidate,IMG-F3A2913163058D9A,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000221,IMG-B6E5ADBDA539A7B7,1,candidate,IMG-6CB09A8CBEE299F3,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000223,IMG-5255F49255B9CDBC,1,candidate,IMG-597BB54E378E3D06,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000223,IMG-9F4EB60D93580A35,1,candidate,IMG-EE6BE49D683316BC,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000223,IMG-B49F9BF137D83D02,1,candidate,IMG-1E91C9036A281BAD,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000268,IMG-674C0626690A6B84,1,candidate,IMG-F4B773F3F5826691,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000273,IMG-07823DE59E73877A,1,candidate,IMG-A8A2FE6C77946B50,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000273,IMG-1F56A7D14EBE52D8,1,candidate,IMG-A543480E5E15A350,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000273,IMG-3DA6ACF735A6A8C2,1,candidate,IMG-4B11D5B26C99653C,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000273,IMG-CC530C874A332752,1,candidate,IMG-136B74DF3B0C9CD1,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000273,IMG-1C03492355C4B51C,1,candidate,IMG-8AFF76DED4486D6D,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000275,IMG-AB2F785A48F45260,1,candidate,IMG-1C3BA4BF58BF7974,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000275,IMG-41754C243D0161BD,1,candidate,IMG-D02F6A8BCFCF5DE5,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000275,IMG-AA171238F6B5CC3B,1,candidate,IMG-8D615F1078E1B3CC,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000276,IMG-E240158CEC65F3C9,1,candidate,IMG-7E5D0782E12EA5D9,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000276,IMG-1E6814E4D73BB248,1,candidate,IMG-F7802480EBFA2028,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000277,IMG-4D715E6F645A91E4,1,candidate,IMG-66CB19A1EDEE23E0,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000277,IMG-DB003713F54633D4,1,candidate,IMG-2A4B90E2E75CC0CA,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000277,IMG-182A3D8591EE2F0D,1,candidate,IMG-126DE64C9E6DF43D,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000278,IMG-3143393C3BB12C6B,1,candidate,IMG-705FD2B233983894,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000278,IMG-035F322FF745ADE7,1,candidate,IMG-7914DB8D81DF2433,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000278,IMG-9526628D8DD3DE95,1,candidate,IMG-D0D137408723C19A,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000278,IMG-4DEE16210F1FB033,1,candidate,IMG-A130B0BF0027C53C,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000279,IMG-D58DFEE97D5305FF,1,candidate,IMG-ECE2E4D8B397371D,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000281,IMG-D0E4C14FEF216C2C,1,candidate,IMG-2D45459AD8F9CC78,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000282,IMG-BED506EA5E4A268B,1,candidate,IMG-60C21FD40A4E4920,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000283,IMG-F3E648AD7CE0F676,1,candidate,IMG-1CDC2C3D694FD21B,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000283,IMG-195FEF22D837B65D,1,candidate,IMG-D573149703FC5032,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000284,IMG-FD63377BEAD728F4,1,candidate,IMG-D852AA75FDEC7960,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000284,IMG-93CB76024693CC16,1,candidate,IMG-9376999E1BCC2950,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000284,IMG-BE291B15C0111B88,1,candidate,IMG-6B00D74C42B3F6BF,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000295,IMG-AB22C6D40D93616F,1,candidate,IMG-A4E1C106CA5102C7,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000295,IMG-E137A1CCE92F44E9,1,candidate,IMG-234477B673AB19BB,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000295,IMG-729EB4B25B240200,1,candidate,IMG-B3625AAF3EC3C85D,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000297,IMG-4B501E6BBD73EAFE,1,candidate,IMG-3E4CED93BF7426F1,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000297,IMG-8AA917C317A493BF,1,candidate,IMG-8811258CE100D0A6,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000297,IMG-FE006520AF136B6C,1,candidate,IMG-F9C1830D4F2FF7FA,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000305,IMG-23317BED444CE147,1,candidate,IMG-B936AD7EBE9DAF62,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000307,IMG-B957081BDFD31AD9,1,candidate,IMG-D9CA53A7672879BF,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000307,IMG-6D950E2A9DC44EF1,1,candidate,IMG-A4ED63956F5DD58C,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000307,IMG-B51FE8B4F8D6929E,1,candidate,IMG-A651B4C4379486C9,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000314,IMG-B9573C8C7FB931A8,1,candidate,IMG-5269628C74ADF318,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000314,IMG-9EA57547A5CADF9F,1,candidate,IMG-43B95771248041C0,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000314,IMG-A621EC690B7CF91C,1,candidate,IMG-344CFBC9C6B372F8,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000314,IMG-5F0B87CC56980023,1,candidate,IMG-A9FE60CE8BAB8B94,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000318,IMG-C342E390F07568AB,1,candidate,IMG-9A036A41DCB17370,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000318,IMG-D99FC6C79707FC6E,1,candidate,IMG-61B6875831D17BA1,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000319,IMG-FB95B3497C1F55CA,1,candidate,IMG-A5A330256BF13807,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000320,IMG-007802D9BC5D755F,1,candidate,IMG-F35449759FEAB1E9,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000321,IMG-6114B601BF0B1A8C,1,candidate,IMG-18D2823CC6168755,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000322,IMG-8E4486514CFFA7F7,1,candidate,IMG-00A08FB9993FDC6A,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000322,IMG-B9FAA949CA990BF2,1,candidate,IMG-D60F928781EC0028,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000323,IMG-7C37736A8EF80145,1,candidate,IMG-18EEA34E41204D8F,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000323,IMG-E0255209BACC4072,1,candidate,IMG-2BA245639081FD7A,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000323,IMG-8F2FAE7100B53F30,1,candidate,IMG-AE26AB792A1C1029,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000323,IMG-C417E10EEC13BB47,1,candidate,IMG-B3F654A5763B591A,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000324,IMG-F11E4A59FEBF8315,1,candidate,IMG-1389659C2264D447,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000324,IMG-8FCB7322682AE668,1,candidate,IMG-932FBDBDC8A0E102,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000331,IMG-844AB3082A456BFB,1,candidate,IMG-558CE15AD985397D,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000331,IMG-7B5EFE12C360D506,1,candidate,IMG-DAD489FC24308F74,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000331,IMG-873D69425FECB19C,1,candidate,IMG-7559C8FD71866847,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000332,IMG-C1AE737C120905FA,1,candidate,IMG-3EA653CB93695794,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000332,IMG-478A75FE389CE980,1,candidate,IMG-715DEE9D948E5098,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000332,IMG-6FB3ED47055394F9,1,candidate,IMG-63A584C31DB9DCED,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000333,IMG-D93EABF8C6526D6E,1,candidate,IMG-CCC9ACB679F36245,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000333,IMG-9650D84044FB2212,1,candidate,IMG-3FAF275C99909A08,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000333,IMG-1A943205EBD35574,1,candidate,,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000334,IMG-35322FD32CA106B6,1,candidate,IMG-8E4C579EE177DF57,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000334,IMG-2FC27CA00FB8E170,1,candidate,IMG-B5092D72CC509D85,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000334,IMG-6D1A618DFDE331FF,1,candidate,IMG-E9F1BCC6C5669C3F,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000335,IMG-C99CB2EDA0546E4A,1,candidate,IMG-882914DCCBCD4B08,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000336,IMG-9B0A5BE0E41F60DC,1,candidate,IMG-66BACF4E74F7ABB8,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000336,IMG-918023070113E36D,1,candidate,IMG-EA74CD018069CC41,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000336,IMG-D2C79E8289A55521,1,candidate,IMG-6A12089167F1ECD8,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000337,IMG-8965EEC8E5FF047F,1,candidate,IMG-EEEE06A8EE8A5BBE,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000337,IMG-2AD93999221E6C56,1,candidate,IMG-C6A2708D8DBECDD5,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000337,IMG-05D89E17E705B6AD,1,candidate,IMG-54AF92C6F25948BB,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000338,IMG-500722E7A72A0CB8,1,candidate,IMG-D7CE0E4AF92A71CB,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000338,IMG-5B15B18E7D1312CE,1,candidate,IMG-793F70578237D880,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000339,IMG-85FF2A28B63234FE,1,candidate,IMG-AF253CDB6BCF82B9,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000339,IMG-7BA4D434DCD21836,1,candidate,IMG-6C0019D26EA04C31,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000339,IMG-B1C35746D8F31905,1,candidate,IMG-B7A27121DEC6BCAB,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000340,IMG-BD20E72787241A92,1,candidate,IMG-F9AC1761B241CDCE,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000342,IMG-4B76AA9E191EC586,1,candidate,IMG-E46FAAB47F3CCBB1,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000342,IMG-790F7D11A0C954E3,1,candidate,IMG-769F03D270A0C913,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000342,IMG-18E850A1CC9F300A,1,candidate,IMG-75D9C2C63F03B18A,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000343,IMG-B2F0F8C95D27D07E,1,candidate,IMG-99A77748F15BA271,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000343,IMG-C82F630154408DD2,1,candidate,IMG-1AB064F7E858BA50,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000343,IMG-B763B0A4F348044A,1,candidate,IMG-D390AF586B66A4F9,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000343,IMG-A1F09EB8D6EA4DD5,1,candidate,IMG-4F45A1A2AFC0B0B0,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000344,IMG-A99658DB11939621,1,candidate,IMG-6F6E80FA1C398EEC,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000344,IMG-59CAA4DB79A59BCF,1,candidate,IMG-1C44E65D0B391EE1,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000344,IMG-02024DA4745BCCB7,1,candidate,IMG-2E6B0BC5B271F621,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000344,IMG-75CC2F7978CB4140,1,candidate,IMG-3B8C0CB60714ED5B,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000345,IMG-C1997F4EB6ECAB93,1,candidate,IMG-BEF1F2F1E807EA48,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000345,IMG-F184080C2E496B05,1,candidate,IMG-67676277997A687B,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000345,IMG-5875E6DDBB7440C2,1,candidate,IMG-7A5BB67D81637BF8,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000345,IMG-9C201294D2C9C54F,1,candidate,IMG-2082243388C534FA,not_individually_verified,unknown,pending_institutional_approval,false,
LY-HOT-000346,IMG-5875E6DDBB7440C2,1,candidate,IMG-7A5BB67D81637BF8,not_individually_verified,unknown,pending_institutional_approval,false,
