source_index,source_name,normalized_name,longitude,latitude,geometry_status,description_status,image_url,image_status,style_url,folder,duplicate_name_status,duplicate_coordinate_status,notes
1,كافي 92,كافي92,13.202213,32.875603,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR6WHqekomA58A0Gb-u0azbi4YCq8mMg3jSX4SmpTNwDUq046Mql6GWvw8PC2mFW0NSDhheOP1nU5KAKju1h6ikVS3JbGIzyqTDDGhao9j-7SyqBnrQrokcAIswDhtscmZPaLdvpv8fvgrGBiVL1iGHcHMcff-ZV89lOaOW-NQUjODFT7NIZHFYWz4OHfWHYvjD9Zxpi2RGxLHRTmNpIk-DtqH0lh60HAAfwIbcIG5uQPGcOkuh2IaF2PfY?authuser=2&fife=s16383,temporary_google_url,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
2,مقهى أسبانيول,مقهياسبانيول,13.20433,32.894506,valid,missing,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR6iIZ_2Y9zpgdQQ03HkJzT9M1azl-9T_JRdQlroVlMR3P9of8omi_V0cxyVMnzHiUx7HMZkBp-MzYdGzNlLtoMPjcxX785F63ncdcF8AVWJoIiaDvCj_vMcCMtoHApBZ5FhP_CwkWW7PBx6OirUAOQbkTrG3dLOzw5YA96xsbl4AH41gPJUE0ObU9E-J25Go_xbqWUuZYuLQ1IwNv0N_V2cXElriSnabKN8pV7hU-7EiMxc7M-fBgZts4s?authuser=2&fife=s16383,temporary_google_url,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
3,إيّلا كافي,ايّلاكافي,13.193842,32.887823,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
4,Cave cafe,cavecafe,13.198292,32.881598,valid,missing,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR4fGL5kGk-1hnca3jTh9-C5VPEwJSLEJ0laZUxYglP_rwLFhRU4L1zaBdJEoH6EnZipuP1ReSkbRWK8AGhadrmH6FVy0qYlHeyDf3yVIs42ICNrdn3LXTEjtsszyi-zfSFGp7TaVuAoNkRCO4LTtgVCFATX_6x7TJ-Ef64Oodql6gPbHIPtK7NrlGRtcXFsuTNKgasb9z3lUVExZM--JOxmzfUVcZg0PVpOWpGry2EtoKweZWZMxvL5fac?authuser=2&fife=s16383,temporary_google_url,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
5,كافي دي ماري,كافيديماري,13.199452,32.896461,valid,missing,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR69HRziSB1L3sAiCt6AYOzPYS75QWPMnMogxbR2_SrUoYhBDuSnQ8OfXhhn_8cjlTe_pejCFcvvzGrtzDwSYxWn4Vbeztv4qaaJYIpJkuh6eYrV32YzdFM_SU6x1HgTaioo0CXd0HdCxoH-7VePvYg7CnUjT-DEjIoZOmiRJZHqYxtbZ_ncTRYXublBn7Q_sQ06T7BMauatWJ5H6gEZEwB8JajMVr5OjYIqqbe40DJpJ5dcbE2k5jtCMDI?authuser=2&fife=s16383,temporary_google_url,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
6,Café de Roma,caféderoma,13.178593,32.898311,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR4yKSwRlaoeRkyrQdklHRCjU_vaLHula8heng4Goi5cj_QTi5aMEpZrakzBKig6f0WQnxUi5-ccK4JSUk0-zHrk2Q6zf5vP6XPh85KwiRNJa7PBWmnJhbzYMmAL8KNbSCku65aaIFQs351mY64otCpEzZyFBAXhvkG_XeYw9BuZU5oMnccIusAKg6FC9GyAfUxpa0dUk85NjT1BSoEPWvNccjiwm_8NVVyh8MIOeSO8MEqmgUFeI89pMO0?authuser=2&fife=s16383,temporary_google_url,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
7,كافي كيان,كافيكيان,13.207414,32.893955,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
8,لاتازا كافي,لاتازاكافي,13.212459,32.892322,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
9,Mondo Cafe,mondocafe,13.193175,32.890781,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
10,برانش كافي,برانشكافي,13.207182,32.899775,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
11,كافي تايم,كافيتايم,13.214453,32.890874,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
12,Le Corner Cafe Shop,lecornercafeshop,13.211089,32.884163,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
13,مقهى سينابون,مقهيسينابون,13.211366,32.895504,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
14,مقهى الحاج فتحي زاوية الدهماني,مقهيالحاجفتحيزاويهالدهماني,13.195949,32.886977,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
15,La Citta Cafe,lacittacafe,13.188654,32.8852,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
16,كافيه كالدو,كافيهكالدو,13.196037,32.859587,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
17,Avero Cafe,averocafe,13.210526,32.879761,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
18,كافي كورنيتو,كافيكورنيتو,13.221732,32.897305,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
19,مقهى الزيتونة,مقهيالزيتونه,13.212943,32.898162,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
20,الباتشينو كافي,الباتشينوكافي,13.207188,32.874688,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
21,aroma Caffe,aromacaffe,13.190254,32.885713,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
22,كافي كازا,كافيكازا,13.179353,32.896101,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
23,مقهى بيانكي,مقهيبيانكي,13.187166,32.889971,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
24,مونتريال كافي,مونتريالكافي,13.198936,32.891552,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
25,كافي موكا ايطاليا,كافيموكاايطاليا,13.192055,32.892918,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
26,ALMONDO CAFE,almondocafe,13.222968,32.887822,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
27,مقهى القادسية,مقهيالقادسيه,13.194105,32.885495,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
28,مقهي جردينه,مقهيجردينه,13.212501,32.89926,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
29,Milka Ly,milkaly,13.198918,32.889152,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
30,Cafe twins,cafetwins,13.216448,32.890488,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
31,Mazaj cafe,mazajcafe,13.187586,32.884463,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
32,مقهى حب هان,مقهيحبهان,13.204998,32.8945,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
33,مقهي كافي لاتي,مقهيكافيلاتي,13.222849,32.89511,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
34,كافي نيوتلا,كافينيوتلا,13.207102,32.874681,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
35,City CAFE,citycafe,13.209235,32.892815,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
36,GARDEN CAFE,gardencafe,13.191592,32.871867,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
37,Papparoti Cafe,papparoticafe,13.212154,32.879058,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
38,Caffe Vergnano 1882,caffevergnano1882,13.18848,32.890174,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
39,Cafe 24,cafe24,13.182218,32.892538,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
40,مقهى دا فيو,مقهيدافيو,13.142751,32.879255,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
41,كارفي كافي,كارفيكافي,13.207699,32.871397,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
42,Estados coffee,estadoscoffee,13.188142,32.890094,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
43,FIFTY CAFE,fiftycafe,13.195677,32.871926,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
44,Elon Cafe,eloncafe,13.172837,32.895555,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
45,عصائر بي?اندا,عصائربياندا,13.212601,32.894068,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
46,Café Solo,cafésolo,13.180429,32.87965,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
47,دكتور كيف,دكتوركيف,13.213556,32.891127,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
48,Commercial Caffe,commercialcaffe,13.181329,32.894399,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
49,مقهى الجسر,مقهيالجسر,13.174789,32.884212,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
50,PALMS CAFE,palmscafe,13.183737,32.89091,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
51,مقهى التومى,مقهيالتومي,13.188158,32.890123,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
52,مقهي باديه,مقهيباديه,13.178346,32.897901,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,duplicate_name,unique,new_feature
53,المقهى الرئاسي,المقهيالرئاسي,13.209273,32.899872,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
54,مقهي عين زاره,مقهيعينزاره,13.191318,32.887188,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,duplicate_coordinate,new_feature
55,Atomo Cafe,atomocafe,13.186552,32.884002,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
56,Bono Cafe,bonocafe,13.190741,32.881409,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
57,كافي أربن,كافياربن,13.2607842,32.8866096,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
58,Mio Caffe and Resto,miocaffeandresto,13.132507,32.877077,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
59,Tripoli Tur café,tripoliturcafé,13.188248,32.890833,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
60,كافيه ميدان الجزائر,كافيهميدانالجزائر,13.185674,32.891294,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
61,Cafe Bali,cafebali,13.214207,32.894252,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
62,حلويات اتش دبليو,حلوياتاتشدبليو,13.216463,32.892984,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
63,اوميجا كلوب,اوميجاكلوب,13.232202,32.86223,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
64,قهوة القصور,قهوهالقصور,13.197718,32.860739,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
65,ثراء,ثراء,13.212441,32.892525,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
66,ديب ان ديب ليبيا,ديبانديبليبيا,13.123672,32.874807,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
67,فيول كافي,فيولكافي,13.185142,32.886318,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
68,كافي سويت,كافيسويت,13.181128,32.892216,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
69,شيك أب,شيكاب,13.204993,32.87639,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
70,الحاج فتحي,الحاجفتحي,13.191318,32.887188,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,duplicate_name,duplicate_coordinate,new_feature
71,ساموراي,ساموراي,13.206297,32.893612,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
72,مقهى ومطعم فلانيل,مقهيومطعمفلانيل,13.205742,32.880593,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
73,بونو كافيه,بونوكافيه,13.194153,32.890814,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
74,مقهى رواق الوليد,مقهيرواقالوليد,13.194537,32.892031,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
75,1ONE DEGREE CAFE,1onedegreecafe,13.185042,32.891821,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
76,كافي 33,كافي33,13.210683,32.891548,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
77,Doctor Sweets,doctorsweets,13.193039,32.888542,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
78,مقهى عصام,مقهيعصام,13.172706,32.878259,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
79,بولو كافي,بولوكافي,13.182839,32.88626,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
80,براند كافي,براندكافي,13.211995,32.897386,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
81,روبوستا كافي,روبوستاكافي,13.208869,32.887899,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
82,CAFE EXPRESSO,cafeexpresso,13.174942,32.884004,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
83,مقهى الفنانين,مقهيالفنانين,13.169077,32.888538,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
84,مقهى العبسي,مقهيالعبسي,13.191433,32.887048,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,duplicate_name,unique,new_feature
85,مقهي هوقو,مقهيهوقو,13.116509,32.874953,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
86,مقهي مستر بودينق,مقهيمستربودينق,13.198225,32.881621,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
87,AVERO,avero,13.191318,32.887188,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,duplicate_coordinate,new_feature
88,كافي فيتوريا,كافيفيتوريا,13.180237,32.89282,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
89,مقهى الركن السياحي ( مقهى ارقيلة شيشة ),مقهيالركنالسياحيمقهيارقيلهشيشه,13.188814,32.885161,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
90,حلويات شهرزاد,حلوياتشهرزاد,13.187186,32.887711,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,duplicate_coordinate,new_feature
91,Covim Tripoli,covimtripoli,13.19843,32.889173,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
92,Cafe Adam,cafeadam,13.191318,32.887188,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,duplicate_coordinate,new_feature
93,NOTA cafe,notacafe,13.211173,32.887855,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
94,مقهى الدغيس,مقهيالدغيس,13.207151,32.896447,valid,available,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
95,كافي كافا,كافيكافا,13.182208,32.887466,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
96,مقهي الكشك,مقهيالكشك,13.204355,32.895429,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
97,Country Boy Cafe,countryboycafe,13.24452,32.900187,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
98,ميدي محار النوفليين,ميديمحارالنوفليين,13.212245,32.893144,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
99,مقهى الفانوس,مقهيالفانوس,13.177031,32.887953,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
100,مقهى مانقو السياحية,مقهيمانقوالسياحيه,13.079127,32.855726,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
101,لاشيتا كافي,لاشيتاكافي,13.192828,32.891232,valid,missing,,no_image,#icon-1567-558B2F-labelson,المقاهي,unique,unique,new_feature
