source_index,source_name,normalized_name,longitude,latitude,geometry_status,description_status,image_url,image_status,style_url,folder,duplicate_name_status,duplicate_coordinate_status,notes
28,قرية لؤلؤة غنيمة العائلية,قريهلولوهغنيمهالعايليه,14.03409,32.72176,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v6fN3FqB6yhahpunts98smrK5_5MS_pQSvPTFBTnm0mZWzfb02uZoACQJ9keff0DACRXakJEj6IeoprXfms5dUzimxzu7z0BJriOpPbuoCDFnRrQRvMppyCL1WQpkRdrhH9ke1889hHQZI9fled1Ovgf7PfroTc-ovR-28-9nhJvSl3z6Qb3en3Ko6tD0GXeF2x3ZzlgPE8erQSPBqzC1cq6gGJZ-sw3Q52-oVR9xZdvvyeB-fA1euvsJVGa2onXMd5zYw60SP2HSR76spl66BnHH-QvRRldzQ3NxE_VUgUaJJSWEyW9f1gr-WIBw546n6k1g9yNHs5rVKSu9KCvVG_2HufYd1Euw4gTxu8z91Q0hxvBhKHQnm0QT-04CuQjZc0Mwl2auRO-lK8MBIe2QbYrHfKshjXUOK95vAcrw6u485lyFO6bQpm-b4RBJcLHNSwfpXpLWTJgQzZ9mjd7vgUDk8jBWs9yXgiT6y9EZiWLRP23HhT3gfm1nzAe_v-L0t_RVMWSwYKBtxOhZDTZxuYoXPC2Xlqfme2K67Hf1bMs9w3-FX1A7JP4ekLUtPMAXVWinBEKDcyXPLt1Uvdcjq7PzFTUgK81Pk2KXfrVsbe8dTdaxp6NLYoxlmKsqUrLM48VVBnipF5B6URMGpdK_hA8vP4lXABQwe_M0pISH3FgNwiIGs6O4Y4n4em4OHCDF6lUY3Wv6oHcoprVzNBuJo9LcB_Lg,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,duplicate_name,unique,exact_match
29,قرية شمس البحر,قريهشمسالبحر,14.059195,32.721778,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v6Y0-xGgHaMziO-y_ahPNcbzGMX_Bo_7pGK-QROwaLBdLQ4XQlWtSbQB4HpYbqCaEkSAzglQmeMJllUCnQCxbrSL-0F8VRs6NyW6ZTZDjVxHe8J3u2Y9hMj3mNCFKdH0ttMGDqksE5jsxtlI8hqPu0mIu9ktQ2Jc9UcRXjZdXiJ0q261x06kvWdi-bC1buLryi8lBwLEM5I0BTcbD61bHRY02BpexEfr6GwNK_wp1e7DBHdQafR_QsUf9msNXXHEZVWUVcVS9NLeuqADlR6yd9jR4K2oxORdXCYS-bzbEuSykldPhBseG4quXXlO_UiYxLOCOJ6h6nd_Yw1t5ZlgMQo_5MGsEQxjaswHdD_vYz46jtx5ahNQrnbZD0rOAgwtTCzxdS4shFTteeBWJmOQF-7yIFVGn7U_0VfwlXcCfTCqFvdN5aQkFy9Kc7FO9qQT978jFAa5rEPCwWTsM51kVNvZ1otS-lAAt9i5SGxQUoqIFW7lAiOpWGDUT0nqmIeggWOyImijGLgP86uhIgvPilqfgedwdSYE5U1cscaU41zz9-UVXM9B0KUY__5JKwkbNl3t5iuVaIF56MuZNRmeUgQQPwTtvRaiBTv3ND9sfHzl8nl8BQiskWkwH1QVIlIE6aPAh_FuGc8MQ1YVLnswH5FnToCx4qgRQsgajwJM8cQnevArzLTzsvIYz4QZhBTgOrez0niTiUKpRmiDL3610eixXSVSw,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,duplicate_name,unique,exact_match
30,قرية الشاطيء الذهبي,قريهالشاطيءالذهبي,14.05915,32.71876,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v4ii97aa-3ApWAdh4YEboctxEWy1p_JjQJaUD11XZdo03lazm5ML5VUwHIKIfkV7NcHyZqEjJBQq2PqPteOMPe-vjxvfxNNsAgwqjqjw8roUGsiMTnKqYrDoephm4rvc9Y7CijeBSvLAsp1q_iin9h86msS134ZpoENXkwS-878cTiZogvlXx4ODLlfOh-WKAu441poN5I252_CzfMOD8rHv1Xs9k5rwK0_8lSsibGg2hSd_T7ovRu0HIbpofE_aHWTG-PseeMgqVLb-Z9Lf8D2mJ9k6dSfl_HHHmlvMFj4dmx_9Q1qDsk_5UnVRcOByYrgfYg1vvKg47ezTV3iyc83tQ0pwLx28wanuCg6hUBpQH7v9dhQu-H38m-0yVP9qvWSWecm4fW8PxSvrllLQn7OwuxmjBijda9Vod1oP09_apGMR9mXnqxbX3v9k3JgYRM0riRL6v4sPOkbmEbQ1vPAf1Ax-IkmXuGPLuQ5H_QpqFdj74IQ_Gau1BvcMDgQcleHHt3_OcD9tr9lo7TC4_4ADBlVDo58Zvw00-bJoLnnFRMRJtqocBuij4DooVG6Kp0zPHUdULdMeGY286KF4g4cm68-rasvQRcCiPozjf0-Am6J66We2937Yhq7K9k89lDat_8DOerW2MaN4GgwiNwNiRtvGB4uuX0hdGmFKMvA88oYMs38aljoFUMBGRr3RHbUB272booIkPHm_wCovp2EqQlR,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
31,منتجع سي شيلز,منتجعسيشيلز,14.190261,32.704827,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v5GRRnovpl6_geTHPpunY9QFAA8CYJNKFc2L7F0yunwXZNB_VWiDYshMbEeV0qR6S-Ch-Vi6mKvPthYR8Zs8W1JKh-Qo4QvvMNnxmxFy16cb5yVWIfu29MoS79aTig9yVB5AzOSqG6hnCjRMXl-8F-mL-HIIULWM8TRCA9AMlc0zVOX7Oijas7Ee4XqPqEJ9e7MTjFFhgmDegLDuUD7DELm62PzC2hI8dJpVcCHhEQFq4iiaKe5bgksZ5uOugktQee8T3gBhMUY4qEKRgMEvKrXX_GLZxF5XZ69Ib0W8oAHuMoanZ-HfvDsc-ENEX1yI4ByxzzMY_lWFN4FE3u0XL29bSJUOtsO-xQLDWeOUL5L6rV47ZorMXbLj-txaf5S6zr0CIfEP-6Wpqoe-PhX16Cmo-rvt3xJAcwFZBCNwjk1PX4ApJgKt541nXJvJDmDBE7c9SVPb3tg8RiJKsNcfSddXXU9SVnHgFTSZmpdh4PCUuaTX-4donluzqUAM_avTobVwVEF__EPLkmee89H7HzDsCvWxJBXGbqPzY1T27Xn8Lm7g9pYeIW6m7hm0eP6CQxIAo3ILhM1C1JhFMYQ2qxr_waDqEKGu3c3erNQDMP8paD_YXrIIrSEUKfXYN49pAL25be9Y2P0uEr3OCBE2nI6IpAkoT7_SmKY8ShEU9gM05VBIYAvEj1HKfEZUttOXMG4uQ89vE_v5piafIDjE9luZOokvA,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
32,منتجع حوض البحر Seapool Resort,منتجعحوضالبحرseapoolresort,14.060749,32.722251,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v5rDqyQWB-QnuugLicMul7w73V_lhtkBwin8IO0AK7qM1vyeZraGjpb5FzVJrJCT-yOlb3o7FTiS7yJVoOGxCs4oaMxqk_GxszOVoVbdZEqHKwA1wwgn4yNAsGbMpnTOwoGQpi7oaNbmkVKh3T5RIiQjc1zUiplGrf4z1S_i3EbQWStZdOxqu7FXFUD3POgDn61bfPdWtbtuCuvneOXjQUaRZ5UjGgdJwFmbrcdsDe7Z62HhJXSh7tKAW3mUn3iK-LeJkrqxTRssKf_9Gfj9JyzqFSRJplbbLiRL9koAefQwq79-_xdQZdrSPflee-QRHi6om5EXxDqCGmjyz9hgTD40rWMWdrmce0njjjxMWh_pi0AdwX8riuUNIYmrh92-PAzPHzUQxbTkF_vsq14VR5i1deGmMi3SXTN3wfiOr0UMF74C4zGIVRjDZevHvfHG8QPWJt8RHMAd1MsFhG-8_wlwJFq6wcR3CepsJ89csJtbTXjPouXQROrhPTITwzwWkatGg3LRrHjGDNMosujPeJNJDFJTdMvgkc-9NoWEyY9eaK8YJqj-It0n4v9E4NEnNZsmn5WOVvuJjhQlrD4q7DUZKNVhQYuV0usVeBtTehkUfrF6DF3vSgqE4pepuF08Ul4VLXiUl6z0yeardxiNlJsWLPyOrsbBwAvKsaHNJXeCuBALKZm9AEdV9FaVx0jBcx08Lc5XjSPsJ5X9eTSDegUJ9DZ6w,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
33,قرية الخمس السياحية,قريهالخمسالسياحيه,14.277922,32.645768,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v6neIezGA1NKFtQd0_LUcSST4XRoh-nhTSEwvSvuR9NoZGDQCYNKih9HzB6vzGIQ-0NE1FqVUwoKySCBNri5BFQ_08phQs3H3kSodHGlvp4vZyHThJXjWuKdxlwCBjpb4v-E3tWwL4xymTPdqdlmqPZCg-TL0j5W6qEcD5aFQZj3PwhW9RPFPxSOru-fUAiCbEdMG-_S6H9Ox_xH0T-lJjRW_TDGyV-Jf8VdTk1-c788QNxN_iiHXt4d1prNvyQDBOBVXAz1od-C2091iRw-wARk7ggU6UV3bKJt1E2E8sQpG8C_2d1R8cx2VLo3X1Ztt5ceRvBNgziXHQY00o-IfPkh3oAi22dDTUbpnghJrlWwNjpV-itFk0ppyorNxkkVSlOVzKsyaCU4OXhjkFgZ2wSD9atqfy25pnAgz5KKw2ZaeFZvxa_dGrFmWGJQFroC2BpLxOZRrDod5qw_cfY3WyiQxHFP4z8F7GqLI9x9ZE5Ofr0y9lYgI8NSjAkPLiLavQruhYJbqVYViPd6zPg-tRkJptjqP6gHQMmiqSKN9xd0ysiHfgoZl7aKZ6STnh6pI0rSYcNFW0fr9esksEEtIywTphSvaKqEU8B9vV1QR72BSPafgXhtC4rBUnGhImjw3fGzKb2AmSLPbbSR8-NR3sk0HeDXB1o4XEsb1vN2-S5iYacaGYIDfKuwsoa2F7nXce5qRgsX3SewiTMKjv_huECsgju1Q,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
34,قريه غنيمه العائليه,قريهغنيمهالعايليه,14.27806,32.64588,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v6N70kVCRKZ4JdK3QrFL3hRdFWYNo4NFsX-zh8qSXocOwDxQav8fS5UlMaJa59D9GcNd4B5hGpAxOY6_ZZBsBdnJ3vrX1gdyZ3xlcLMOdIkafDaFRvPsbSWjN8O-H7FQr1stvF_qaLBDrptwhvwcHWnt9i9gBPqSJfD_LebaXxAyHkv2WPpM1aEc8YMtmcM-gCAf1_F2HVdjd0AXLsWyX6VQmBNs0mvtyxxMQTKsl4AKZ5jQc2lPSbwZFi9Yn-4_j77sw3Taf3Hg_xrjdyE2ftkf1M5tfTZeQAy9AZP8azr0rA407NEqVpj7raGzGQXMr6HgHQTO0sb9LlnE2bPzijT-eCb-bHIG8di7ivCmqiU3XInLnCk5Lp4lOVCaqiQCEQUgyEauT4gjjJjP1Sq-RE6WMiJ3EsWLDYbRuUlBaBaPwUJUoDaJ1YPX-jg4gpJOFIJOe_5yscxrHQoyQ54BEjTUzdsvykhZH0_OCxlKCBLLgccFkK1x6hAANOwzx_a67rP7yaFKik8B3oZBWX5Ws4MdfsuHiR9A98cF89swG-nbJ24i1KToEYdm4wP8YHMgmAmO8oXK9faZJ-hoj2O6hAztqMslYtKgLdXQzfomXbDvEQd_VXtUBmJBuqqPy_7KNGi_Al-5NHKAd4blCaYJSbzTDL38g2kLHXzW9_vMSOGVkKoh-DocZDt6H9wNLBH9wnaKUHcE6MCI1IBFhxUHGp056REqA,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
35,قرية اكوا مارين السياحية,قريهاكوامارينالسياحيه,14.034,32.72555,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v4Z6Z1FLlwB-Jc1floVg4GFfUkBN0Pr76mEAm6Lkld1ZfpiHBmimiN5Q0KVSGv7odhko7GAiWIpiXg6SdnrCEPOeSxgClzzbU-oP6sP-Q_4R1beboh8mkJ1VRxGwTF7fJ4lpW_vfmfRZMRiOecnCn_90FnKNVwcjZuKX9htR4n6b1WJr_gyuqxGrIKc0ykb7_gw9B81aCv1l3EiPBu1zDK4NWVuhTTOcChWA3t9tzGVooBp0kodY96Qyaom1u8tEOYZZN74o_SlI-Ncl2Dp8i8JwHtwcJI_zkOzuZTxuosZ62sHU9eE1KoefNRIJZbxAdv-9nyTq9xbfuFfIiN99PkobXtYTuKFX8ESKK-cyOdR4QW2pqd_xIQjC1cJfNyZqjsTSif5VBd0zj6oZcI_sMM8Qiri5eYGD68n4mdI1wB-pVsKC70fA9Oz9AepQRgg7N4MW6NrshjcTKqww0GEDCTahvfTJylf5Sw6TR6CwVS9PYfcn2pwAdHtVLyvsh_-1qyKO4Ceuk6yjJTn6HzGaN7PdRpMrOClfbUfrDbu2AazDHumpsXG-y-yU6DrOzdva3KsFfioaM8SkX4UigmEgKDcmPFepb4E9Me08trUnGFCGhZlLEs_OS9wBPsFOqgpX2HIirHmaJ00sCS6l5qeVbwIRORHnTh_FPP9DGAcSJHR5Pjg63pDWrPyiaNJZkdwlqDd8lUUeBC5FuLVBzO7cLxPv1Jhpw,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
36,قرية جنيف العائلية غنيمة,قريهجنيفالعايليهغنيمه,14.03118,32.72632,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v43Aa_6qZZexR13kg-ob4NsoPpmAXZ9MDKBnbjj7CdAeQ9NeJtMQ7gdlSuksZAgQ41TfVSQRUUV6089oGH6z0ScCqeavCQdWkn0mWVRpgL9KeebJmr4CCMG3Od9tE5snzYdJgc0EqAWku1g0KE0DlY8aLgEXpj9SfDwM7-ON_NdABU--_Y7iat8gJprW4Xgcsy_8UczpybJJlWrpAe5MwNyfCv2UfQD2e8lq1fO4g7Dv7-uOkM2-QCY-53m3p0G4N382MZ21z8iBGFDdGzip4F_nnGMpWudcHRg1rz-zXwnoQj3xC_REZxLrSjX2jYe8XNEMWhxY3lGFFa6re6dXEZjilEqDogz2aRpuCRbX3hdTHJzj0TaDRPyPfeg0XN0P03iMiStK7fJ-13rHYggSatDwddteex4qS-CKjPDKxTjEuQLaw8fNgEk1H-_4cYA88oUL4ThP7w3K1KkfaqFqKaOivFuxPHqf8kE_1C-KL2JifnOhX3ymo50KA9R_5bqZ4ZUhH00GKAJmYgs68WtN76zzYoxdRSH_ulxCmGkI5-LCu0VSpuwosLj0oJhwFw0BFgEsWq8tn3_F6OG9ABdffuY30bGctzUEu3W9rUD0FD-y5Cts6dKJE1cjpPndYKbZ1tTBg5QbUi1vI4WQ5EeTx8p5bUA1gFSjiNVyxTmb7R8q7Rz9aKWonQv41DJyec1PkZ8thW2jprQk0qAXDdnA2Iae3B5,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
37,منتجع شاطئ غنيمة,منتجعشاطيغنيمه,14.054075,32.721054,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v4PtzhsTvJpPMX-0a5beQ-cA4FGC_GkCSSNyO2hrv8vyKnjCKSxQhncDdG7m6E9nfyYTBdUK9Dr56Gp0Wrm3gzWjsEsIJzHe3p8l0SbtzXZUwI9FmZk5YTHiFwmrrWe4miSiO9qX0jnam0pGUXLMfuQC3O12bP_pm02xPARBlvTcTbeUzigC3OLBEdUdwCEaKKzIFeYq4Z2v934_00G27gcsph5bzjAbeoNX6JGgWtT0hDlsNie9QZMoalrJDU9Ctd8LGM3PXC2wbprRgxbTHop3MrHalEfZcOy9hORuWjcWdJK1ZbJdRC1KaxzTJxYBX_lvXHoZcigKBGZH-4yrtdDZS8ps_Npn91nK3mGxDMV7wBdv_Fw0bengz1KBrnexGzm9UUPqmEm5JODNpZvcaGMgooj_OHRAZ_uAG__cwcsjl_syf9n5Nb8DzakdyG4qR9c_0fiikAqdryqjasaLL8kJbdl-8oe5uOSEa93c2qpHRqX42dkYR7j_4lT-yqMj5QWB22j8JrCEUQ6KeMrnunBgK9RAic6SWmXjSQAkqHdWstFUNriP0Mdjoz64zuztXpVH2grrPy2qg45K316sBdbiyXF8-7zc47qEMhPZhVOVxPzSbWN_EhRp43e-JgwDHF0HLev2nHEw6OXSNk4iToot8sn6-7q353Tnr-_r5VkS_Klbv07ESljrJYSAJeiLysR_UjNI7isTcJ1MVP-sPL7XtCg,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
38,شاليهات بن حمودة العائلي,شاليهاتبنحمودهالعايلي,14.036992,32.724932,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v5bAku7SQ6aG5pShHzHltVw3nwWlML3ttUKWZxsJ-bYpf7LsN0xki5QhhKXMMHIiJuIuHuy2zO4KaRoGfeZtyhl0GjgvnWN1_09X2Ige9_2szJlWGMp4mJPnUkchCbFh4mpkX7_ZI2PbvhynNhLkFPnGFnQpIg25_KoWveZK49Gl8BIu6ZEgqECpMdYWSdzG3YFTsdd10sjszTCf23gfOaJ4Fr0d0i-ZNKzWLZyr2fO5g5O3RmUA96O_C7TMF11yevTLDG3mKyWmExmhV0BPJZyNkGIYv9KqSlJ-jACKuQI4huutphoDunAwuFrvASnKKGq1GiGDMELp35lYeUb-84xuwDQfuhJTxPAqU4v3VfH1eu_t3T2zU2NTJ-Cl7kdKG3uaVGuSB7CWCPMmtROZJcqSjwMFOP6Hp86FjFlCytI0yDFSHmhGyIlztG1pESC0cT6lFfQPVVAW0Qk7QYc5piW_dtH97kHLWrv8cggMeBO-GjI_QFtudJjy_A1ay3FVD4nV6k-OZNPwsJ3Qt_vufvnchLvkmcXPF9LPGXsw9t-RT0VzIPzAHhQdxeTqshMOCjOZVGR3DiEBjcbbIjTL8iGz3DYlrBgvmGSLymR1shfrNgpxwS1kEdEqEAdyAfa22gwWMsEMcvB-5mYbmr2XLQJ4r9pBNlKLJ4n1RIKPcQVShd-lO48oQSWuWS64RKQvaQt8LLU5CL0YOkHtpjTWa5K_Ls8,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
39,منتجع كريستال السياحي,منتجعكريستالالسياحي,13.635274,32.787534,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v5Vl_ohTXkwQlgvh9DTRVsXe4uWss8Rmgy2FrPFsgTF2cbk6q4kQaNZDqE05boYtuKXaLzuAl8zTgDjsncnMhwX5eaS9x1vBn4f62vx21tMn86lOpSN3lykbOfvQWfogQzPFeX17OZt5EOtzrDXHtwofjB3MKoWeh9qBTX5DIknq3vke8f2iQzlhBx6v6pAPKRzNKO_OQ4rgK6hS-EVMtBnJqs6ijJAhjFFTUfTsSUjMzQjCyP9q5CXWdUzANu2QTYuijTA4WAaUSq22pUwxWhlFDjd6B72nGIpss-MIxlESKKhN4RHbd9kWalfxilispSIcQgrVdVUrOADVULLpS0LVwqmOuQCYieP6mMnspLinzcHSoVo8UbHH8L5oTFZCU4p1AhWxyF9AnIkCFdEDW4YI_qxKou8PsMaw4EmHVEOgXaJnTHrghfFYlKpKDUO7aYXDeXdzOvRdG6XiRVpOYspNhhsNlReHs3y4lSSOZ70R8WlZ7L2IS0lfra6BsB8upmu5Kwg-QHrx5eH_m4KwqapAA_wPW0OiV5v5C-3xUGGxZortza_5-41ZmHT9yktQeogW8QhQtmeBA4F3nPNxgz48tkwY1ydEVAPqfVjNmgv0mUF0Zc6E20dyqljQH7czshKCMqq4hKLrLuyMDkI7_1mmz4bsB9j75quIl5WkhC31LiIqmBlqoJVV6_gguyXRr1gfLoAQmazljdPSRLJo8iqvh9h,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
40,منتجع رويال السياحي,منتجعرويالالسياحي,13.664968,32.788072,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v7pUi-zjN61BLBBw2sVCuCfpS-P-zvpBlg5Sjtub9aW0CKG8lH1fGDq2N9wzprpxy3S-U6LPefH_T9OZPlaaGnT8uwWo2TGpbqColkfxDThc1Us-KIinTK4HhARTSfKGJEPtq8ta_DfPYgVqQzcOuTyV-jjBDftf4kxxf84bhvJO9s8zxhZCyYg5IjFNEQWkNoFKcn9A78ZHvoYSUkNP46YL7UO_d4ZEAkJkfiPYWQvN6kA3zLEAE4PNvRxXhksHSVDQPCRBjLU-OeX0i89rK6FOLqseViLpdGlpivqLEvZKjRsc4Mh3Guia4PKuwhaOGIYVAIHR_g0vIAYbUesqSpbYISuti8f5p99mTe6FDDklxU98sAXyl5JkjYx8h-vhta5kk3Df1taEXaFna-AJvLZkLsyQ75muT83FIp0QTI66HVSjuQl2nHGm3uSaqW8O0ELbN-1CTvMtbQ-4Lm1XZ8cSyTQFxAmYw8LBr2Sd_eJGOS8L0CiS_GBwcMd_jqKAUc6c0ugd1L-HoNA1LrWtZ1o8avicwUvB7c1ZT810JgucUxyx_aPt0sWSXNLhsZn7qvri7RPJlwv1sNg7xLG4DoGJccHdTukHkakNCHAT5Ok8zMVP8tLia_2irheJHFUAsw77ga8yI4P0amLjDFU-mCCs-rtxK8RqDzw5xMLeDgSJOS0U0KjfZcWSfLhrGp-aM5SLkR0GBPpe4x4mCFq3sMkkVdsAg,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
41,القويعة,القويعه,13.63224,32.788705,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v6zQq3XogP2zUWqtGgIw1izpiGQnFkxRJX-ZIIph7nOjB__e7LQUaQP1Q60UqQWDApiaLOXZIF9qtzT5qaFrD2Ps9IwMXy9mpF2P-FIbL_Jtv1qHmozeHNrQqgeQOR2wSVntSR0yvmWOaqgpNZT9qfgXeGEMMHcS6tUaKequw5dG69D4sTpYwGu9eh_H-wv20cMbzwbjFC26d7VDHpbsUh8sXir7XOIIB8Bb3IGXsmzTrRjL4yl3bly1eNrS44azcdzv40AS3lR2TG7Pl8C9nF2qk0Q887IStT3D1hku0uxDju7UqAwJnBw3S_nNq-OdUR097-TYWqq49ARDXCNurq7y2bhgBTMM1BMp8Qp_lHK_G5h2qO1YgE28v8DxA4qc05drZax73ARSWCxy-eahwbiKoJfoWKSIrgrvRG1KDUT5-bxIDoiAd-EG-0eSVqEyuQ-ur-0jgCqmf3aPZilZve6Ve23mUuzRcay021TMlfzgX9TCvgDwXitP7DabFrj0et28OyefmDXc5G0IAF1535R2yv7uPs3pkaImTyclGXI9ZXLPGOt-bUyWXJyG8bIJPwywUC00xhwzwWtGCE_QDuMCS_zM6YXJJ-R28yJmoF73dCTSbcozFaBOXDfaypc7f8YaHfF_Ncf4HdQLuK20sKh7Q79N-4h7fannYqiJ2g144o0nr6CRTMg8OZBzMMXFiG0yrP_tqYb7rSi587rVAf54uI3,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
42,منتجع فيلا دريم هاوس,منتجعفيلادريمهاوس,13.672592,32.786663,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v4TSrG-yS2zaihprs4hLkMVV0ECt6Kd9hQ-VyiUnyOC2cyXhFLEup99BU2FZn_STbT0Wq1DIJxQcl8IOCc0g5mnO13cWuMy1UqmvtEwv12xVTDZQXL3NvIYHqh2c3ShrbJrj_g6HJNNpcjRTqURFev4aQ0KMj4JYe_q265LJxJ537bLqJIt7_08MZCb3oBfYGD-rx0yeuP5ami1yU9NWK6vM1ii7ef5qZ38HKN1OEO9Ssrwm31HDyR5jGIhWf4c8zPO10ynCaQ-tLVi5nZ-mOTp3xgjq2rz8TxsyLe7fqjCrodLQkcKnLB1dh20S-ag0mhTo1Eb9O5cMcUmcGJr1xHGgMmeyGBcPwsAtIgKL30vUjl3FXlv4ifdV8HVjzMcMeAtwRgb3OW_J5xt5I8nikr8ZzDndFihstMOuPmqlGM05-NKWLBYFnYksiIXm8iaEKgPzARyLPkQ-zjqrfabb2Y9_JVOdbFZv_wTb4zdTYp4z7HSwyiqHhc1JadqyNKQiptUi6hQxnrmHb5uOA20fbFncOy-I4vDGtVo8jEp3PmJIXPyHfuyqkt-FiyMuzwpuPuHdzZAKLj6CWDeNMZJvQ-olPYUUDlxC9dQ53kPLbK4iK3u5uKmbHp7lpXTOW8o3lQPr4GlUTtna9lEkEN2aBTzCJQOIaevnvErSIYphE5-SavqhNeNN_htjyLW3Fx5HR7m0CYNUFe2ZE_FEhz-tWRAGZfr,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
43,منتجع شط مريم,منتجعشطمريم,13.662328,32.788894,valid_point,available,,no_image,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
44,استراحة الجود القويعه,استراحهالجودالقويعه,13.632986,32.788413,valid_point,available,https://lh3.googleusercontent.com/umsh/AN6v0v4sL8AW61Z2rpk0GV0UuwnV_f88ATAHRULM8b2zTJ-9k1eYMt_80rm0qlGZVbH4JUqkK7nJnJqq82ygq6gx4P5V3cYiJrKlLqTLs1YudlMufz4zng8zWwHYiniZIsSF08rq2S0H8KkhRT4J-aNgAKisSi-_0LP-nbZMdFRILJrTewXzuDevzGyE53eEj0juDAmFrmCuxwJKXQ68jlsw45rccymAFt6K1HU4MVO11lxNRcmlgDhG91lOaDCyf9ZgqIb8-emECdvXhqHvg0cpvTZpqD7QiVa24qzHB7X62cwzlgPiT1n7WmNW6Bp7qlBSi8Zxx2hwJYMtxT6f4OwUApo3wkldjemA_mK5lNldusMIPLaeOq_iTQpXB15zxrqx6xmhsHopXt2KP7pMsEIFc6WOIYJsvkSP6crMSQjTMnYTLduQRcFxLotPS3B8KJIM9U6A2c9wHJus5kAoMWYOyc7NifHobxlgHbuMW3HgBHKyFzLtQvn2FjLvm0g13Tp59oNVU2BcP95MUbGcrL0FBJVEs7QoR2vFP0w0yOFiwWyy3IjKUfTJBxowsYSHglqHSwZT2sl72HdM3IaxLqSfj_y1HbzV_G8wX-RDELwF0mMr3AHjhwTI4OgSLMzF9uvNkEv_-QPv9H9B_a1VSoGICEBXw_VfqUeBalzXJo5X5cKXfHlpLihoOTbtQ-OxOIaQhlOdPnRT9tDBR7BY6-WMlCHrWdsVBA,temporary_google_url,icon-1387,القرى_والمنتجعات_السياحية_بليبيا,unique,unique,exact_match
