source_index,source_name,normalized_name,longitude,latitude,geometry_status,description_status,image_url,image_status,style_url,folder,duplicate_name_status,duplicate_coordinate_status,notes
446,فندق السرايا,فندقالسرايا,13.1757505,32.8916005,valid,available,https://mymaps.usercontent.google.com/hostedimage/m/*/3AAjQbR43EIYWYI4_zQHBgEsX2F2XU2fduYf1y8FCMFDsZG7YVyrGvVj8d_HoR0QmJZ4BiqYtKhGNuOdHTWzftNePZnUUVVE98VoBHSgAUxZOI4ZEGj60okFomMbal62Cd4p7r5gzEPf7Q6z9CAUhWorcNSrOlG8-w9xegskrMLiqn7V3lXInQcLFfo9DBJKZXvBfUNKCGwjMK3m944KUroG_Jq_Lhr243UgYV7TZaMqBhPrrzM6r3KFTCAkYeYI?authuser=0&fife=s16383,temporary_google_url,#icon-seq2-1-71-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
447,فندق السرايا السياحي,فندقالسراياالسياحي,13.17016,32.88849,valid,available,,no_image,#icon-seq2-1-72-FFD600,الفنادق طرابلس,unique,unique,exact_match
448,فندق السفير,فندقالسفير,13.17289,32.89137,valid,available,,no_image,#icon-seq2-1-73-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
449,فندق السفينة الزرقاء,فندقالسفينهالزرقاء,13.18844,32.89028,valid,available,,no_image,#icon-seq2-1-74-FFD600,الفنادق طرابلس,unique,unique,exact_match
450,فندق السلاسل الذهبية,فندقالسلاسلالذهبيه,13.16231,32.88532,valid,available,,no_image,#icon-seq2-1-75-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
451,فندق السلطان,فندقالسلطان,13.19688,32.89231,valid,available,,no_image,#icon-seq2-1-76-FFD600,الفنادق طرابلس,unique,unique,exact_match
452,فندق السلطان داون تاون,فندقالسلطانداونتاون,13.173253,32.887215,valid,available,,no_image,#icon-seq2-1-77-FFD600,الفنادق طرابلس,unique,unique,exact_match
453,فندق السندباد,فندقالسندباد,13.16273,32.88596,valid,available,,no_image,#icon-seq2-1-78-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
454,فندق الشاطئ الذهبي,فندقالشاطئالذهبي,13.16243,32.8864,valid,available,,no_image,#icon-seq2-1-79-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
455,فندق الشجرة,فندقالشجره,13.19513,32.89339,valid,available,,no_image,#icon-seq2-1-80-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
456,فندق الشمس,فندقالشمس,13.173329,32.892407,valid,available,,no_image,#icon-seq2-1-81-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
457,فندق الصافي,فندقالصافي,13.1742,32.88948,valid,available,,no_image,#icon-seq2-1-82-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
458,فندق الصفوة للشقق الفندقية,فندقالصفوهللشققالفندقيه,13.1886,32.8903,valid,available,,no_image,#icon-seq2-1-83-FFD600,الفنادق طرابلس,unique,unique,exact_match
459,فندق الصولجان,فندقالصولجان,13.16296,32.88573,valid,available,,no_image,#icon-seq2-1-84-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
460,فندق الضيافة,فندقالضيافه,13.172,32.89226,valid,available,,no_image,#icon-seq2-1-85-FFD600,الفنادق طرابلس,unique,unique,exact_match
461,فندق الطريق,فندقالطريق,13.5800649,32.7974846,valid,available,,no_image,#icon-seq2-1-86-FFD600,الفنادق طرابلس,unique,unique,exact_match
462,فندق العاصمة,فندقالعاصمه,13.17404,32.88959,valid,available,,no_image,#icon-seq2-1-87-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
463,فندق الفتح,فندقالفتح,13.17782,32.88943,valid,available,,no_image,#icon-seq2-1-88-FFD600,الفنادق طرابلس,unique,unique,exact_match
464,فندق الفردوس,فندقالفردوس,13.17684,32.89315,valid,available,,no_image,#icon-seq2-1-89-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
465,فندق الفصول الأربعة ( 1 ),فندقالفصولالاربعه1,13.17354,32.89087,valid,available,,no_image,#icon-seq2-1-90-FFD600,الفنادق طرابلس,unique,unique,exact_match
466,فندق الفصول الأربعة ( 2 ),فندقالفصولالاربعه2,13.173947,32.892025,valid,available,,no_image,#icon-seq2-1-91-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
467,فندق الفصول الأربعة ( 3 ),فندقالفصولالاربعه3,13.173882,32.889845,valid,available,,no_image,#icon-seq2-1-92-FFD600,الفنادق طرابلس,duplicate_name,unique,exact_match
468,فندق القلعة السياحي للشقق المفروشة,فندقالقلعهالسياحيللشققالمفروشه,13.16694,32.84635,valid,available,,no_image,#icon-seq2-1-93-FFD600,الفنادق طرابلس,unique,unique,exact_match
469,فندق القنصل,فندقالقنصل,13.17139,32.89232,valid,available,,no_image,#icon-seq2-1-94-FFD600,الفنادق طرابلس,unique,unique,exact_match
