id,name_ar,name_en,geometry_type,investment_type_code,project_status_code,municipality_ar,centroid_longitude,centroid_latitude,investment_readiness_level,preliminary_priority_level,data_quality_status,data_review_status,match_status
LY-INV-HOT-NAT-00160,فندق أمال ليبيا,,Point,hotel_project,unknown,,20.23069,30.780668,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00161,فندق أوال,,Point,hotel_project,unknown,,13.172092,32.888886,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00162,فندق أوجلة السياحي,,Point,hotel_project,unknown,,21.292574,29.168243,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00163,فندق أويا,,Point,hotel_project,unknown,,13.1772685,32.8892155,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00164,فندق باب البحر,,Point,hotel_project,unknown,,13.165054,32.894688,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00165,فندق براك,,Point,hotel_project,unknown,,14.286153,27.53722,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00166,فندق برينيتشي,,Point,hotel_project,unknown,,20.059597,32.113476,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00167,فندق بلازما,,Point,hotel_project,unknown,,13.163955,32.88559,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00168,فندق بن يدر,,Point,hotel_project,unknown,,9.493617,30.130571,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00169,فندق بنت السيد,,Point,hotel_project,unknown,,13.175939,32.900146,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-BEN-00001,فندق بنغازي,,Point,hotel_project,unknown,بنغازي,20.076538,32.13039,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00170,فندق بودلغوسة,,Point,hotel_project,unknown,,13.178583,32.894421,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00171,فندق تابكت,,Point,hotel_project,unknown,,15.084174,32.373779,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00172,فندق توباكتس,,Point,hotel_project,unknown,,13.16473,32.88607,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00173,فندق تيبستي,,Point,hotel_project,unknown,,20.068462,32.11058,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00174,فندق جاكرتا,,Point,hotel_project,unknown,,13.1866518,32.8887047,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00175,فندق جالو السياحي,,Point,hotel_project,unknown,,21.545835,29.032753,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00176,فندق جرمة السياحي,,Point,hotel_project,unknown,,13.068645,26.526762,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00177,فندق جليانة,,Point,hotel_project,unknown,,20.045986,32.084225,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00178,فندق جي دبليو ماريوت,,Point,hotel_project,unknown,,13.164378,32.89019,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00179,فندق دار جرمة,,Point,hotel_project,unknown,,13.06489,26.524315,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00180,فندق دبي,,Point,hotel_project,unknown,,13.1738857,32.892092,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00181,فندق دوجال السياحي,,Point,hotel_project,unknown,,20.06068,32.122803,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00182,فندق ديار الهناء,,Point,hotel_project,unknown,,15.0961666,32.3739393,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00183,فندق رواسي,,Point,hotel_project,unknown,,15.915834,29.117167,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00184,فندق رويال,,Point,hotel_project,unknown,,13.1852943,32.8882638,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00185,فندق ريباس,,Point,hotel_project,unknown,,13.206903,32.897114,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00186,فندق ريكسوس,,Point,hotel_project,unknown,,13.193808,32.859509,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-ZLI-00002,فندق زليتن,,Point,hotel_project,unknown,زليتن,14.559985,32.475266,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00187,فندق زميت,,Point,hotel_project,unknown,,13.175705,32.899632,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00188,فندق زهرة البطنان,,Point,hotel_project,unknown,,23.976208,32.083584,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00189,فندق زهرة الخليج,,Point,hotel_project,unknown,,13.171682,32.893105,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-ZUW-00004,فندق زوارة,,Point,hotel_project,unknown,زوارة,12.099145,32.92326,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00190,فندق زين,,Point,hotel_project,unknown,,23.941698,32.0741,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00191,فندق سرايا الليبو,,Point,hotel_project,unknown,,13.179074,32.893341,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00192,فندق سفاري 2,,Point,hotel_project,unknown,,15.04225,32.351223,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-KHO-00006,فندق سفيروس الخمس,,Point,hotel_project,unknown,الخمس,14.250641,32.644596,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00193,فندق شروق افريقيا,,Point,hotel_project,unknown,,13.182145,32.890488,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00194,فندق صحارى ليبيا,,Point,hotel_project,unknown,,13.162944,32.885353,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00195,فندق ضيافة ونيس,,Point,hotel_project,unknown,,13.173898,32.674606,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00196,فندق طليطلة,,Point,hotel_project,unknown,,13.203761,32.892212,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00197,فندق عمر الخيام,,Point,hotel_project,unknown,,20.056427,32.117958,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00198,فندق غابة الكشافة,,Point,hotel_project,unknown,,12.315046,31.951923,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00199,فندق غريان السياحي,,Point,hotel_project,unknown,,13.030462,32.172661,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00200,فندق فيلا النوران,,Point,hotel_project,unknown,,20.208708,32.107414,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00201,فندق قاطش,,Point,hotel_project,unknown,,22.62608,32.771667,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00202,فندق قرطاج,,Point,hotel_project,unknown,,13.179976,32.889549,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-BAY-00006,فندق قصر البيضاء,,Point,hotel_project,unknown,البيضاء,21.743811,32.762676,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00203,فندق قصر الظهرة,,Point,hotel_project,unknown,,13.193874,32.888687,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00204,فندق قصر الفضيل,,Point,hotel_project,unknown,,20.050541,32.093102,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00205,فندق قصر الفيروز,,Point,hotel_project,unknown,,13.194599,32.853401,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00206,فندق قصر النيل,,Point,hotel_project,unknown,,20.056025,32.119003,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00207,فندق قصر الواحة,,Point,hotel_project,unknown,,13.18655,32.888051,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00208,فندق قصور الضيافة,,Point,hotel_project,unknown,,16.573889,31.193056,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00209,فندق قصي للشقق المفروشة,,Point,hotel_project,unknown,,23.971741,32.085758,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-SAB-00004,فندق قمر صبراتة,,Point,hotel_project,unknown,صبراتة,12.486354,32.792946,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00210,فندق قورينا,,Point,hotel_project,unknown,,13.1935561,32.8909951,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00211,فندق كونتنتال,,Point,hotel_project,unknown,,13.176499,32.890827,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-KHO-00007,فندق لؤلؤة درنة,,Point,hotel_project,unknown,الخمس,22.654371,32.754139,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00212,فندق ليالي قرطاج,,Point,hotel_project,unknown,,13.175961,32.882137,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00213,فندق ليبيا,,Point,hotel_project,unknown,,13.164703,32.887112,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00214,فندق مادي الحسان,,Point,hotel_project,unknown,,13.178001,32.89735,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00215,فندق ميزران,,Point,hotel_project,unknown,,13.1789116,32.8946926,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-GHA-00008,فندق نجوم غدامس,,Point,hotel_project,unknown,غدامس,9.492831,30.130453,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00216,فندق هارون,,Point,hotel_project,unknown,,13.1916399,32.8905375,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00217,فندق واستراحة جادو,,Point,hotel_project,unknown,,12.087632,31.939745,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00218,فندق ومطعم النزهة,,Point,hotel_project,unknown,,12.749993,32.757835,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00219,فندق يفرن,,Point,hotel_project,unknown,,12.518972,32.059994,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00220,الفندق السياحي,,Point,hotel_project,unknown,,15.091389,32.375557,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00221,الفندق القديم,,Point,hotel_project,unknown,,20.891672,32.500561,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00222,الفندق الكبير,,Point,hotel_project,unknown,,20.060369,32.114559,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-REV-NAT-00001,القرية السياحية قاريونس,,Point,review_required,unknown,,20.037174,32.060608,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-HOT-TRI-00024,طرابلس للشقق الفندقية,,Point,hotel_project,unknown,طرابلس,13.203281,32.878799,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-REV-NAT-00002,نزل المدينة,,Point,review_required,unknown,,10.176822,24.964026,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00003,نزل أمباي,,Point,review_required,unknown,,13.521364,26.079599,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00004,نزل بيروت,,Point,review_required,unknown,,13.1749888,32.8918641,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-TRI-00002,نزل طرابلس الحديث,,Point,review_required,unknown,طرابلس,13.177862,32.898422,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00005,نزل مرحبا,,Point,review_required,unknown,,13.1935209,32.8919963,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-HOT-NAT-00223,الماسة للشقق الفندقية,,Point,hotel_project,unknown,,15.0987266,32.3568465,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-SEB-00002,فندق فزان,,Point,hotel_project,unknown,سبها,14.42566,27.04336,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00224,فندق المختار,,Point,hotel_project,unknown,,13.1715279,32.8921534,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00225,فندق قصر كاباو,,Point,hotel_project,unknown,,11.32759,31.845286,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-DER-00001,فندق الأفريقي,,Point,hotel_project,unknown,درنة,22.664324,32.75209,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00025,فندق قرطاج السياحى1,,Point,hotel_project,unknown,طرابلس,13.175625,32.887489,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00026,فندق السارة,,Point,hotel_project,unknown,طرابلس,13.173311,32.887004,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00027,فندق الفصول الاربعة 3,,Point,hotel_project,unknown,طرابلس,13.17393,32.889742,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00028,فندق أوال,,Point,hotel_project,unknown,طرابلس,13.1718143,32.8878386,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00029,فندق المتوسط,,Point,hotel_project,unknown,طرابلس,13.184983,32.8892822,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00030,فندق صحراء ليبيا,,Point,hotel_project,unknown,طرابلس,13.163043,32.88532,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00031,فندق قرطاج السياحى2,,Point,hotel_project,unknown,طرابلس,13.1752506,32.8874305,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00032,فندق التوفيق 2,,Point,hotel_project,unknown,طرابلس,13.193296,32.891418,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00033,فندق النعيم,,Point,hotel_project,unknown,طرابلس,13.246278,32.890007,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00034,فندق الخليج,,Point,hotel_project,unknown,طرابلس,13.171983,32.892891,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00035,فندق نور الثرياء,,Point,hotel_project,unknown,طرابلس,13.172246,32.889765,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-REV-TRI-00003,نزل كيلو بتراء,,Point,review_required,unknown,طرابلس,13.192921,32.8921349,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-HOT-TRI-00036,فندق الفصول الاربعة 2,,Point,hotel_project,unknown,طرابلس,13.1739232,32.891864,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00037,فندق السفير,,Point,hotel_project,unknown,طرابلس,13.172765,32.8912822,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00038,فندق الثريا,,Point,hotel_project,unknown,طرابلس,13.172944,32.891377,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00039,فندق الشاطئ الذهبى,,Point,hotel_project,unknown,طرابلس,13.1625194,32.8863583,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00040,فندق الصافي,,Point,hotel_project,unknown,طرابلس,13.1740356,32.8893511,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00041,فندق بوابة أفريقيا,,Point,hotel_project,unknown,طرابلس,13.1763095,32.8885476,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00042,فندق الفصول الابعة 1,,Point,hotel_project,unknown,طرابلس,13.173452,32.890845,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00043,فندق سفارى,,Point,hotel_project,unknown,طرابلس,13.1711906,32.8931445,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00044,فندق زهرة الخليج,,Point,hotel_project,unknown,طرابلس,13.1720159,32.8931501,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00045,فندق السلاسل الذهبية,,Point,hotel_project,unknown,طرابلس,13.16218,32.885084,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00046,فندق بلازما,,Point,hotel_project,unknown,طرابلس,13.163823,32.885736,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00047,فندق النورس,,Point,hotel_project,unknown,طرابلس,13.1926886,32.8912918,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00048,فندق التوفيق 1,,Point,hotel_project,unknown,طرابلس,13.1928056,32.8911975,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00049,فندق اليسر,,Point,hotel_project,unknown,طرابلس,13.193206,32.892294,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00050,فندق الخيام العربية,,Point,hotel_project,unknown,طرابلس,13.1940483,32.890968,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00051,فندق توباكتس,,Point,hotel_project,unknown,طرابلس,13.164341,32.886222,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00052,فندق الرشيد,,Point,hotel_project,unknown,طرابلس,13.170814,32.889625,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00226,فندق أسامة,,Point,hotel_project,unknown,,13.175385,32.8876882,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00053,فندق الزيتونة,,Point,hotel_project,unknown,طرابلس,13.1920339,32.8906349,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00054,فندق ريباس,,Point,hotel_project,unknown,طرابلس,13.207075,32.897097,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00055,فندق طليطلة,,Point,hotel_project,unknown,طرابلس,13.200475,32.892241,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-SAB-00005,فندق صبراتة,,Point,hotel_project,unknown,صبراتة,13.1740441,32.8922209,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00227,فندق تاج,,Point,hotel_project,unknown,,13.1731117,32.8922796,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00228,فندق الكندي,,Point,hotel_project,unknown,,13.17305,32.8923765,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00229,فندق أضواء قرطاج,,Point,hotel_project,unknown,,13.1726163,32.8922677,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00230,فندق البشير,,Point,hotel_project,unknown,,13.1716706,32.891744,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00231,فندق الهاني,,Point,hotel_project,unknown,,13.1714031,32.8926098,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00232,فندق القنصل فندق القنصل,,Point,hotel_project,unknown,,13.1713689,32.8923043,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00233,فندق الجبل الاخضر,,Point,hotel_project,unknown,,13.1726831,32.894653,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-REV-NAT-00006,الفتح,,Point,review_required,unknown,,13.1735296,32.8942127,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-HOT-TRI-00056,فندق قصر ليبيا,,Point,hotel_project,unknown,طرابلس,13.1942321,32.8931426,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-REV-NAT-00007,Hotel Haroun 2,,Point,review_required,unknown,,13.1937607,32.8927146,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-HOT-NAT-00234,فندق الغزالة,,Point,hotel_project,unknown,,13.1896398,32.8931827,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TRI-00057,فندق كيان طرابلس,,Point,hotel_project,unknown,طرابلس,13.1947142,32.8905545,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00235,فندق الديوان,,Point,hotel_project,unknown,,13.1774381,32.8878424,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00236,فندق نيو ستي New City hotel,,Point,hotel_project,unknown,,13.176395,32.8879439,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00237,فندق الدالي,,Point,hotel_project,unknown,,13.1747996,32.8879432,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-REV-NAT-00008,زهرة الشمس,,Point,review_required,unknown,,13.1762696,32.8896902,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-HOT-TRI-00058,فندق ضيافة طرابلس,,Point,hotel_project,unknown,طرابلس,13.176255,32.8898242,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00238,فندق الفتح شارع الرشيد,,Point,hotel_project,unknown,,13.17786,32.88945,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00239,فندق بلخير,,Point,hotel_project,unknown,,13.1773658,32.8907858,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00240,فندق السرايا,,Point,hotel_project,unknown,,13.175881,32.8916346,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00241,فندق الوحدة العربية,,Point,hotel_project,unknown,,13.1748524,32.8917214,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00242,فندق الكنوز الذهبية,,Point,hotel_project,unknown,,13.1743796,32.8913495,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00243,فندق الوطن العربي,,Point,hotel_project,unknown,,13.1740089,32.8937076,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00244,فندق الشراع,,Point,hotel_project,unknown,,13.1729514,32.8921902,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-REV-TRI-00004,الحبايب,,Point,review_required,unknown,طرابلس,15.084422,32.371804,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-HOT-MIS-00007,هوم بلازا_للشقق الفندقية,,Point,hotel_project,unknown,مصراتة,15.0775397,32.3753528,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00245,فندق الرحال,,Point,hotel_project,unknown,,15.0822656,32.3806625,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-MIS-00008,الوادي 2 للشقق الفندقية,,Point,hotel_project,unknown,مصراتة,15.0871152,32.387677,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00246,الأطلس للشقق الفندقية,,Point,hotel_project,unknown,,15.0868561,32.3879622,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-MIS-00009,الفاخر للشقق الفندقية,,Point,hotel_project,unknown,مصراتة,15.1081937,32.3852196,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00247,فندق بيزا السياحي,,Point,hotel_project,unknown,,15.115341,32.4023253,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00248,فندق قوز التيك,,Point,hotel_project,unknown,,15.083572,32.3802154,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00249,النجمة الذهبية لشقق الفندقية,,Point,hotel_project,unknown,,15.0937323,32.3757126,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-REV-TRI-00005,الفخامه للشقق المفروشه,,Point,review_required,unknown,طرابلس,12.4785845,32.7942777,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-REV-NAT-00009,اوس لشقق المفروشه,,Point,review_required,unknown,,12.4773899,32.7951705,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-HOT-SAB-00006,فندق الساحل,,Point,hotel_project,unknown,صبراتة,12.4346148,32.8018422,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00250,فندق الشاطىء الذهبي,,Point,hotel_project,unknown,,13.163174,32.885551,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00251,الجوهرة للشقق الفندقية,,Point,hotel_project,unknown,,20.22385,30.7575,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00252,فندق اجدابيا السياحي,,Point,hotel_project,unknown,,20.223,30.75706,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00253,فندق الراحة اجدابيا,,Point,hotel_project,unknown,,20.1988509669461,30.760416719515,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00254,عمار او المجد للشقق الفندقية,,Point,hotel_project,unknown,,20.221715,30.760196,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00255,فندق مزايا اجدابيا,,Point,hotel_project,unknown,,20.221715,30.760196,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00256,فندق التوجان السياحي,,Point,hotel_project,unknown,,20.233088,30.761777,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TOB-00004,نزل وقاعة الهاشمي,,Point,hotel_project,unknown,طبرق,23.93866044,32.0344745,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-REV-NAT-00010,نزل وقاعة زهرة الخليج,,Point,review_required,unknown,,23.96997993,32.02618042,insufficient_data,insufficient_data,low,review_required,exact_match
LY-INV-HOT-TOB-00005,الهضبة للشقق الفندقية,,Point,hotel_project,unknown,طبرق,23.97583881,32.07927549,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TOB-00006,الامان للشقق الفندقية,,Point,hotel_project,unknown,طبرق,23.93943131,32.07351395,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-TOB-00007,نزل ماريا MARIYA,,Point,hotel_project,unknown,طبرق,23.99551,32.03109,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00257,فندق الرابطة,,Point,hotel_project,unknown,,13.0145,32.16981,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00258,فندق سمر قند,,Point,hotel_project,unknown,,13.0097734,32.1679087,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00259,فندق غريان السياحي,,Point,hotel_project,unknown,,13.03046,32.17267,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00260,فندق روايال غريان,,Point,hotel_project,unknown,,13.023293,32.177538,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00261,فندق حوش بوغنوش,,Point,hotel_project,unknown,,13.0105374,32.2111368,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-NAT-00262,فندق اللؤلؤة السياحي البضاء,,Point,hotel_project,unknown,,21.73757862,32.75895966,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-BAY-00007,فندق لؤلؤة الخليج البيضاء,,Point,hotel_project,unknown,البيضاء,21.77686134,32.76512885,insufficient_data,insufficient_data,low,integrated,exact_match
LY-INV-HOT-BAY-00008,فندق قصر البيضاء,,Point,hotel_project,unknown,البيضاء,21.73796,32.75924,insufficient_data,insufficient_data,low,integrated,exact_match
